secondaryidentifier,symbol,briefdescription,primaryidentifier,length,id,name,scoretype,score,description,chromosomeid,chromosomelocationid,organismid,downstreamintergenicregionid,upstreamintergenicregionid,sequenceid,sequenceontologytermid,class
gene.44803,,,PF14_0501,10732,1020474,,,,,2021332,2025930,1000026,,,5013132,1000081,org.intermine.model.bio.Gene
gene.43773,,,PF14_0294,2745,1020484,,,,,2021332,2026802,1000026,,,5013133,1000081,org.intermine.model.bio.Gene
gene.42557,,,PF14_0041,546,1020495,,,,,2021332,2024568,1000026,,,5013134,1000081,org.intermine.model.bio.Gene
gene.45565,,,PF14_0660,1077,1020612,,,,,2021332,2023949,1000026,,,5013135,1000081,org.intermine.model.bio.Gene
gene.44646,,,PF14_0468,4064,1020619,,,,,2021332,2027958,1000026,,,5013136,1000081,org.intermine.model.bio.Gene
gene.43071,,,PF14_0151,1014,1020627,,,,,2021332,2023527,1000026,,,5013137,1000081,org.intermine.model.bio.Gene
gene.45066,,,PF14_0556,4300,1020730,,,,,2021332,2023873,1000026,,,5013138,1000081,org.intermine.model.bio.Gene
gene.43712,,,PF14_0280,2133,1020738,,,,,2021332,2026368,1000026,,,5013139,1000081,org.intermine.model.bio.Gene
gene.45665,,,PF14_0680,2260,1020838,,,,,2021332,2022013,1000026,,,5013140,1000081,org.intermine.model.bio.Gene
gene.44470,,,PF14_0433,2604,1020845,,,,,2021332,2021662,1000026,,,5013141,1000081,org.intermine.model.bio.Gene
gene.43214,,,PF14_0180,375,1020852,,,,,2021332,2024374,1000026,,,5013142,1000081,org.intermine.model.bio.Gene
gene.45553,,,PF14_0657,2442,1020965,,,,,2021332,2023092,1000026,,,5013143,1000081,org.intermine.model.bio.Gene
gene.44452,,,PF14_0428,3399,1020975,,,,,2021332,2026123,1000026,,,5013144,1000081,org.intermine.model.bio.Gene
gene.43217,,,PF14_0181,411,1020990,,,,,2021332,2022656,1000026,,,5013145,1000081,org.intermine.model.bio.Gene
gene.45714,,,PF14_0691,2240,1021094,,,,,2021332,2026449,1000026,,,5013146,1000081,org.intermine.model.bio.Gene
gene.44181,,,PF14_0374,3591,1021101,,,,,2021332,2023297,1000026,,,5013147,1000081,org.intermine.model.bio.Gene
gene.43148,,,PF14_0166,2025,1021110,,,,,2021332,2026230,1000026,,,5013148,1000081,org.intermine.model.bio.Gene
gene.45111,,,PF14_0568,2922,1021217,,,,,2021332,2024682,1000026,,,5013149,1000081,org.intermine.model.bio.Gene
gene.43972,,,PF14_0332,1080,1021222,,,,,2021332,2022304,1000026,,,5013150,1000081,org.intermine.model.bio.Gene
gene.42840,,,PF14_0105,1172,1021227,,,,,2021332,2022668,1000026,,,5013151,1000081,org.intermine.model.bio.Gene
gene.44504,,,PF14_0440,3576,1021333,,,,,2021332,2021684,1000026,,,5013152,1000081,org.intermine.model.bio.Gene
gene.43393,,,PF14_0215,2273,1021341,,,,,2021332,2022822,1000026,,,5013153,1000081,org.intermine.model.bio.Gene
gene.42603,,,PF14_0048,3288,1021350,,,,,2021332,2022222,1000026,,,5013154,1000081,org.intermine.model.bio.Gene
gene.45335,,,PF14_0613,10330,1021446,,,,,2021332,2027667,1000026,,,5013155,1000081,org.intermine.model.bio.Gene
gene.44368,,,PF14_0412,2649,1021451,,,,,2021332,2027932,1000026,,,5013156,1000081,org.intermine.model.bio.Gene
gene.42998,,,PF14_0136,1464,1021456,,,,,2021332,2021541,1000026,,,5013157,1000081,org.intermine.model.bio.Gene
gene.46085,,,PF14_0770,1163,1021589,,,,,2021332,2022916,1000026,,,5013158,1000081,org.intermine.model.bio.Gene
gene.45035,,,PF14_0548,1260,1021596,,,,,2021332,2024660,1000026,,,5013159,1000081,org.intermine.model.bio.Gene
gene.43618,,,PF14_0261,1315,1021605,,,,,2021332,2025324,1000026,,,5013160,1000081,org.intermine.model.bio.Gene
gene.45088,,,PF14_0562,877,1021692,,,,,2021332,2024672,1000026,,,5013161,1000081,org.intermine.model.bio.Gene
gene.43883,,,PF14_0314,1794,1021697,,,,,2021332,2023205,1000026,,,5013162,1000081,org.intermine.model.bio.Gene
gene.42493,,,PF14_0031,12197,1021704,,,,,2021332,2026344,1000026,,,5013163,1000081,org.intermine.model.bio.Gene
gene.45703,,,PF14_0689,927,1021799,,,,,2021332,2024594,1000026,,,5013164,1000081,org.intermine.model.bio.Gene
gene.44665,,,PF14_0471,2311,1021804,,,,,2021332,2027976,1000026,,,5013165,1000081,org.intermine.model.bio.Gene
gene.43297,,,PF14_0196,3738,1021811,,,,,2021332,2022726,1000026,,,5013166,1000081,org.intermine.model.bio.Gene
gene.45620,,,PF14_0672,3317,1021935,,,,,2021332,2023108,1000026,,,5013167,1000081,org.intermine.model.bio.Gene
gene.44529,,,PF14_0445,676,1021943,,,,,2021332,2024101,1000026,,,5013168,1000081,org.intermine.model.bio.Gene
gene.43317,,,PF14_0201,3070,1021948,,,,,2021332,2022776,1000026,,,5013169,1000081,org.intermine.model.bio.Gene
gene.45952,,,PF14_0741,1470,1022049,,,,,2021332,2026537,1000026,,,5013170,1000081,org.intermine.model.bio.Gene
gene.44342,,,PF14_0405,7678,1022054,,,,,2021332,2024143,1000026,,,5013171,1000081,org.intermine.model.bio.Gene
gene.43410,,,PF14_0219,198,1022059,,,,,2021332,2023138,1000026,,,5013172,1000081,org.intermine.model.bio.Gene
gene.45191,,,PF14_0584,551,1022159,,,,,2021332,2022976,1000026,,,5013173,1000081,org.intermine.model.bio.Gene
gene.44044,,,PF14_0348,735,1022171,,,,,2021332,2024936,1000026,,,5013174,1000081,org.intermine.model.bio.Gene
gene.42901,,,PF14_0115,2049,1022178,,,,,2021332,2022710,1000026,,,5013175,1000081,org.intermine.model.bio.Gene
gene.44632,,,PF14_0466,1024,1022286,,,,,2021332,2025076,1000026,,,5013176,1000081,org.intermine.model.bio.Gene
gene.43500,,,PF14_0234,3711,1022293,,,,,2021332,2025228,1000026,,,5013177,1000081,org.intermine.model.bio.Gene
gene.42677,,,PF14_0066,1768,1022306,,,,,2021332,2027205,1000026,,,5013178,1000081,org.intermine.model.bio.Gene
gene.45460,,,PF14_0638,2583,1022407,,,,,2021332,2023076,1000026,,,5013179,1000081,org.intermine.model.bio.Gene
gene.44427,,,PF14_0423,4817,1022415,,,,,2021332,2027996,1000026,,,5013180,1000081,org.intermine.model.bio.Gene
gene.43140,,,PF14_0165,9081,1022424,,,,,2021332,2028074,1000026,,,5013181,1000081,org.intermine.model.bio.Gene
gene.45214,,,PF14_0588,8357,1022545,,,,,2021332,2022143,1000026,,,5013182,1000081,org.intermine.model.bio.Gene
gene.43688,,,PF14_0274,2235,1022550,,,,,2021332,2026362,1000026,,,5013183,1000081,org.intermine.model.bio.Gene
gene.45048,,,PF14_0552,10368,1022665,,,,,2021332,2023867,1000026,,,5013184,1000081,org.intermine.model.bio.Gene
gene.43704,,,PF14_0278,4323,1022672,,,,,2021332,2024528,1000026,,,5013185,1000081,org.intermine.model.bio.Gene
gene.45643,,,PF14_0676,742,1022783,,,,,2021332,2026571,1000026,,,5013186,1000081,org.intermine.model.bio.Gene
gene.44435,,,PF14_0424,757,1022794,,,,,2021332,2022488,1000026,,,5013187,1000081,org.intermine.model.bio.Gene
gene.43184,,,PF14_0175,13989,1022799,,,,,2021332,2024368,1000026,,,5013188,1000081,org.intermine.model.bio.Gene
gene.45529,,,PF14_0653,1340,1022930,,,,,2021332,2024828,1000026,,,5013189,1000081,org.intermine.model.bio.Gene
gene.44395,,,PF14_0419,23366,1022935,,,,,2021332,2023439,1000026,,,5013190,1000081,org.intermine.model.bio.Gene
gene.43178,,,PF14_0173,2517,1022940,,,,,2021332,2028117,1000026,,,5013191,1000081,org.intermine.model.bio.Gene
gene.45709,,,PF14_0690,6890,1023057,,,,,2021332,2022025,1000026,,,5013192,1000081,org.intermine.model.bio.Gene
gene.44149,,,PF14_0368,588,1023070,,,,,2021332,2023283,1000026,,,5013193,1000081,org.intermine.model.bio.Gene
gene.43126,,,PF14_0163,2371,1023077,,,,,2021332,2023545,1000026,,,5013194,1000081,org.intermine.model.bio.Gene
gene.45079,,,PF14_0559,3492,1023189,,,,,2021332,2021419,1000026,,,5013195,1000081,org.intermine.model.bio.Gene
gene.43915,,,PF14_0319,9139,1023196,,,,,2021332,2027770,1000026,,,5013196,1000081,org.intermine.model.bio.Gene
gene.42812,,,PF14_0099,1958,1023203,,,,,2021332,2024350,1000026,,,5013197,1000081,org.intermine.model.bio.Gene
gene.44455,,,PF14_0429,2609,1023314,,,,,2021332,2027145,1000026,,,5013198,1000081,org.intermine.model.bio.Gene
gene.43383,,,PF14_0212,1143,1023325,,,,,2021332,2024580,1000026,,,5013199,1000081,org.intermine.model.bio.Gene
gene.42549,,,PF14_0039,455,1023336,,,,,2021332,2028287,1000026,,,5013200,1000081,org.intermine.model.bio.Gene
gene.45281,,,PF14_0603,1011,1023441,,,,,2021332,2025671,1000026,,,5013201,1000081,org.intermine.model.bio.Gene
gene.44346,,,PF14_0406,1209,1023456,,,,,2021332,2026025,1000026,,,5013202,1000081,org.intermine.model.bio.Gene
gene.42923,,,PF14_0121,2605,1023465,,,,,2021332,2025442,1000026,,,5013203,1000081,org.intermine.model.bio.Gene
gene.46015,,,PF14_0756,1345,1023571,,,,,2021332,2022890,1000026,,,5013204,1000081,org.intermine.model.bio.Gene
gene.44995,,,PF14_0541,2154,1023578,,,,,2021332,2028024,1000026,,,5013205,1000081,org.intermine.model.bio.Gene
gene.43601,,,PF14_0258,1882,1023589,,,,,2021332,2024386,1000026,,,5013206,1000081,org.intermine.model.bio.Gene
gene.44945,,,PF14_0530,5715,1023701,,,,,2021332,2026097,1000026,,,5013207,1000081,org.intermine.model.bio.Gene
gene.43540,,,PF14_0244,1983,1023709,,,,,2021332,2025266,1000026,,,5013208,1000081,org.intermine.model.bio.Gene
gene.45436,,,PF14_0633,2442,1023837,,,,,2021332,2024770,1000026,,,5013209,1000081,org.intermine.model.bio.Gene
gene.44300,,,PF14_0396,1377,1023842,,,,,2021332,2021706,1000026,,,5013210,1000081,org.intermine.model.bio.Gene
gene.43024,,,PF14_0140,1224,1023847,,,,,2021332,2021547,1000026,,,5013211,1000081,org.intermine.model.bio.Gene
gene.45492,,,PF14_0646,374,1023970,,,,,2021332,2024786,1000026,,,5013212,1000081,org.intermine.model.bio.Gene
gene.44325,,,PF14_0402,6342,1023975,,,,,2021332,2025050,1000026,,,5013213,1000081,org.intermine.model.bio.Gene
gene.43107,,,PF14_0159,2955,1023980,,,,,2021332,2025220,1000026,,,5013214,1000081,org.intermine.model.bio.Gene
gene.45451,,,PF14_0636,2709,1024083,,,,,2021332,2022173,1000026,,,5013215,1000081,org.intermine.model.bio.Gene
gene.44011,,,PF14_0341,1740,1024093,,,,,2021332,2024930,1000026,,,5013216,1000081,org.intermine.model.bio.Gene
gene.43096,,,PF14_0157,665,1024106,,,,,2021332,2022568,1000026,,,5013217,1000081,org.intermine.model.bio.Gene
gene.45888,,,PF14_0727,2373,1024229,,,,,2021332,2022065,1000026,,,5013218,1000081,org.intermine.model.bio.Gene
gene.45000,,,PF14_0542,835,1024234,,,,,2021332,2022924,1000026,,,5013219,1000081,org.intermine.model.bio.Gene
gene.43874,,,PF14_0312,3453,1024239,,,,,2021332,2027760,1000026,,,5013220,1000081,org.intermine.model.bio.Gene
gene.42717,,,PF14_0075,1350,1024248,,,,,2021332,2025214,1000026,,,5013221,1000081,org.intermine.model.bio.Gene
gene.44254,,,PF14_0386,2202,1024373,,,,,2021332,2024075,1000026,,,5013222,1000081,org.intermine.model.bio.Gene
gene.43330,,,PF14_0774,1460,1024386,,,,,2021332,2025470,1000026,,,5013223,1000081,org.intermine.model.bio.Gene
gene.42453,,,PF14_0025,2001,1024396,,,,,2021332,2024434,1000026,,,5013224,1000081,org.intermine.model.bio.Gene
gene.46046,,,PF14_0762,707,1024481,,,,,2021332,2022900,1000026,,,5013225,1000081,org.intermine.model.bio.Gene
gene.45160,,,PF14_0578,447,1024486,,,,,2021332,2022137,1000026,,,5013226,1000081,org.intermine.model.bio.Gene
gene.44263,,,PF14_0388,1373,1024491,,,,,2021332,2027848,1000026,,,5013227,1000081,org.intermine.model.bio.Gene
gene.42799,,,PF14_0095,2478,1024496,,,,,2021332,2026264,1000026,,,5013228,1000081,org.intermine.model.bio.Gene
gene.45936,,,PF14_0737,1062,1024599,,,,,2021332,2027526,1000026,,,5013229,1000081,org.intermine.model.bio.Gene
gene.44949,,,PF14_0531,3462,1024604,,,,,2021332,2024196,1000026,,,5013230,1000081,org.intermine.model.bio.Gene
gene.43471,,,PF14_0228,4677,1024611,,,,,2021332,2026153,1000026,,,5013231,1000081,org.intermine.model.bio.Gene
gene.44939,,,PF14_0529,3651,1024716,,,,,2021332,2022466,1000026,,,5013232,1000081,org.intermine.model.bio.Gene
gene.43534,,,PF14_0243,3197,1024727,,,,,2021332,2024266,1000026,,,5013233,1000081,org.intermine.model.bio.Gene
gene.45424,,,PF14_0630,2823,1024850,,,,,2021332,2026714,1000026,,,5013234,1000081,org.intermine.model.bio.Gene
gene.44291,,,PF14_0394,1588,1024859,,,,,2021332,2027059,1000026,,,5013235,1000081,org.intermine.model.bio.Gene
gene.42837,,,PF14_0104,1398,1024866,,,,,2021332,2026282,1000026,,,5013236,1000081,org.intermine.model.bio.Gene
gene.45487,,,PF14_0645,509,1024976,,,,,2021332,2026734,1000026,,,5013237,1000081,org.intermine.model.bio.Gene
gene.44257,,,PF14_0387,2081,1024981,,,,,2021332,2027017,1000026,,,5013238,1000081,org.intermine.model.bio.Gene
gene.43074,,,PF14_0152,4425,1024986,,,,,2021332,2022540,1000026,,,5013239,1000081,org.intermine.model.bio.Gene
gene.45443,,,PF14_0635,1351,1025101,,,,,2021332,2025711,1000026,,,5013240,1000081,org.intermine.model.bio.Gene
gene.43968,,,PF14_0331,1293,1025115,,,,,2021332,2026857,1000026,,,5013241,1000081,org.intermine.model.bio.Gene
gene.43058,,,PF14_0148,969,1025126,,,,,2021332,2025170,1000026,,,5013242,1000081,org.intermine.model.bio.Gene
gene.45877,,,PF14_0724,2190,1025250,,,,,2021332,2026523,1000026,,,5013243,1000081,org.intermine.model.bio.Gene
gene.44931,,,PF14_0527,1833,1025255,,,,,2021332,2022460,1000026,,,5013244,1000081,org.intermine.model.bio.Gene
gene.43764,,,PF14_0292,2806,1025262,,,,,2021332,2023162,1000026,,,5013245,1000081,org.intermine.model.bio.Gene
gene.42663,,,PF14_0063,4026,1025271,,,,,2021332,2025164,1000026,,,5013246,1000081,org.intermine.model.bio.Gene
gene.46050,,,PF14_0763,983,1025431,,,,,2021332,2022101,1000026,,,5013247,1000081,org.intermine.model.bio.Gene
gene.44236,,,PF14_0385,3093,1025436,,,,,2021332,2026945,1000026,,,5013248,1000081,org.intermine.model.bio.Gene
gene.43324,,,PF14_0202,1198,1025441,,,,,2021332,2025458,1000026,,,5013249,1000081,org.intermine.model.bio.Gene
gene.42350,,,PF14_0006,1336,1025446,,,,,2021332,2027267,1000026,,,5013250,1000081,org.intermine.model.bio.Gene
gene.46034,,,PF14_0759,456,1025548,,,,,2021332,2027538,1000026,,,5013251,1000081,org.intermine.model.bio.Gene
gene.45134,,,PF14_0572,582,1025553,,,,,2021332,2021425,1000026,,,5013252,1000081,org.intermine.model.bio.Gene
gene.44152,,,PF14_0369,983,1025561,,,,,2021332,2023289,1000026,,,5013253,1000081,org.intermine.model.bio.Gene
gene.42789,,,PF14_0093,2861,1025570,,,,,2021332,2027289,1000026,,,5013254,1000081,org.intermine.model.bio.Gene
gene.45858,,,PF14_0720,2886,1025680,,,,,2021332,2026507,1000026,,,5013255,1000081,org.intermine.model.bio.Gene
gene.44918,,,PF14_0525,270,1025687,,,,,2021332,2027990,1000026,,,5013256,1000081,org.intermine.model.bio.Gene
gene.43422,,,PF14_0223,2063,1025698,,,,,2021332,2023144,1000026,,,5013257,1000081,org.intermine.model.bio.Gene
gene.44905,,,PF14_0522,465,1025827,,,,,2021332,2022432,1000026,,,5013258,1000081,org.intermine.model.bio.Gene
gene.43413,,,PF14_0220,1278,1025835,,,,,2021332,2025766,1000026,,,5013259,1000081,org.intermine.model.bio.Gene
gene.45325,,,PF14_0611,2865,1025984,,,,,2021332,2022165,1000026,,,5013260,1000081,org.intermine.model.bio.Gene
gene.44233,,,PF14_0384,1662,1025992,,,,,2021332,2023329,1000026,,,5013261,1000081,org.intermine.model.bio.Gene
gene.42703,,,PF14_0072,1047,1025997,,,,,2021332,2025200,1000026,,,5013262,1000081,org.intermine.model.bio.Gene
gene.45224,,,PF14_0591,4005,1026105,,,,,2021332,2027641,1000026,,,5013263,1000081,org.intermine.model.bio.Gene
gene.44204,,,PF14_0379,7181,1026110,,,,,2021332,2021650,1000026,,,5013264,1000081,org.intermine.model.bio.Gene
gene.42967,,,PF14_0129,1416,1026115,,,,,2021332,2026431,1000026,,,5013265,1000081,org.intermine.model.bio.Gene
gene.45318,,,PF14_0609,2703,1026213,,,,,2021332,2025677,1000026,,,5013266,1000081,org.intermine.model.bio.Gene
gene.43910,,,PF14_0318,5982,1026218,,,,,2021332,2023217,1000026,,,5013267,1000081,org.intermine.model.bio.Gene
gene.42928,,,PF14_0122,744,1026225,,,,,2021332,2027368,1000026,,,5013268,1000081,org.intermine.model.bio.Gene
gene.45788,,,PF14_0705,345,1026328,,,,,2021332,2022047,1000026,,,5013269,1000081,org.intermine.model.bio.Gene
gene.44838,,,PF14_0506,6217,1026333,,,,,2021332,2025997,1000026,,,5013270,1000081,org.intermine.model.bio.Gene
gene.43591,,,PF14_0255,1437,1026340,,,,,2021332,2026276,1000026,,,5013271,1000081,org.intermine.model.bio.Gene
gene.42615,,,PF14_0051,4932,1026352,,,,,2021332,2023967,1000026,,,5013272,1000081,org.intermine.model.bio.Gene
gene.45956,,,PF14_0742,673,1026482,,,,,2021332,2023821,1000026,,,5013273,1000081,org.intermine.model.bio.Gene
gene.44185,,,PF14_0375,543,1026487,,,,,2021332,2024969,1000026,,,5013274,1000081,org.intermine.model.bio.Gene
gene.43254,,,PF14_0188,6805,1026492,,,,,2021332,2025340,1000026,,,5013275,1000081,org.intermine.model.bio.Gene
gene.46022,,,PF14_0757,918,1026586,,,,,2021332,2026553,1000026,,,5013276,1000081,org.intermine.model.bio.Gene
gene.45042,,,PF14_0550,4437,1026591,,,,,2021332,2027581,1000026,,,5013277,1000081,org.intermine.model.bio.Gene
gene.43991,,,PF14_0337,5367,1026596,,,,,2021332,2026863,1000026,,,5013278,1000081,org.intermine.model.bio.Gene
gene.42713,,,PF14_0074,1498,1026601,,,,,2021332,2027241,1000026,,,5013279,1000081,org.intermine.model.bio.Gene
gene.45805,,,PF14_0710,13917,1026722,,,,,2021332,2025573,1000026,,,5013280,1000081,org.intermine.model.bio.Gene
gene.44812,,,PF14_0502,2124,1026727,,,,,2021332,2024115,1000026,,,5013281,1000081,org.intermine.model.bio.Gene
gene.43340,,,PF14_0204,3762,1026732,,,,,2021332,2027378,1000026,,,5013282,1000081,org.intermine.model.bio.Gene
gene.45801,,,PF14_0709,499,1026878,,,,,2021332,2027496,1000026,,,5013283,1000081,org.intermine.model.bio.Gene
gene.44747,,,PF14_0489,3915,1026892,,,,,2021332,2027003,1000026,,,5013284,1000081,org.intermine.model.bio.Gene
gene.43188,,,PF14_0176,1355,1026912,,,,,2021332,2021850,1000026,,,5013285,1000081,org.intermine.model.bio.Gene
gene.45203,,,PF14_0587,2338,1027045,,,,,2021332,2022984,1000026,,,5013286,1000081,org.intermine.model.bio.Gene
gene.43952,,,PF14_0327,1887,1027056,,,,,2021332,2024009,1000026,,,5013287,1000081,org.intermine.model.bio.Gene
gene.42563,,,PF14_0043,2064,1027067,,,,,2021332,2021973,1000026,,,5013288,1000081,org.intermine.model.bio.Gene
gene.46007,,,PF14_0754,351,1027195,,,,,2021332,2023845,1000026,,,5013289,1000081,org.intermine.model.bio.Gene
gene.45097,,,PF14_0564,2394,1027202,,,,,2021332,2027607,1000026,,,5013290,1000081,org.intermine.model.bio.Gene
gene.44040,,,PF14_0347,2735,1027209,,,,,2021332,2025864,1000026,,,5013291,1000081,org.intermine.model.bio.Gene
gene.42764,,,PF14_0087,1879,1027214,,,,,2021332,2028066,1000026,,,5013292,1000081,org.intermine.model.bio.Gene
gene.45107,,,PF14_0567,1023,1027327,,,,,2021332,2027613,1000026,,,5013293,1000081,org.intermine.model.bio.Gene
gene.43806,,,PF14_0300,1329,1027334,,,,,2021332,2024898,1000026,,,5013294,1000081,org.intermine.model.bio.Gene
gene.42761,,,PF14_0086,1023,1027345,,,,,2021332,2022612,1000026,,,5013295,1000081,org.intermine.model.bio.Gene
gene.42395,,,PF14_0016,324,1027369,,,,,2021332,2023609,1000026,,,5013296,1000081,org.intermine.model.bio.Gene
gene.45608,,,PF14_0669,722,1027459,,,,,2021332,2021515,1000026,,,5013297,1000081,org.intermine.model.bio.Gene
gene.44620,,,PF14_0463,11386,1027464,,,,,2021332,2022416,1000026,,,5013298,1000081,org.intermine.model.bio.Gene
gene.43373,,,PF14_0211,483,1027471,,,,,2021332,2027426,1000026,,,5013299,1000081,org.intermine.model.bio.Gene
gene.42415,,,PF14_0021,3659,1027482,,,,,2021332,2024402,1000026,,,5013300,1000081,org.intermine.model.bio.Gene
gene.45794,,,PF14_0707,2559,1027591,,,,,2021332,2027490,1000026,,,5013301,1000081,org.intermine.model.bio.Gene
gene.44022,,,PF14_0343,6810,1027598,,,,,2021332,2022316,1000026,,,5013302,1000081,org.intermine.model.bio.Gene
gene.43083,,,PF14_0154,4110,1027603,,,,,2021332,2021792,1000026,,,5013303,1000081,org.intermine.model.bio.Gene
gene.45925,,,PF14_0735,1095,1027713,,,,,2021332,2022077,1000026,,,5013304,1000081,org.intermine.model.bio.Gene
gene.44835,,,PF14_0505,1893,1027718,,,,,2021332,2023379,1000026,,,5013305,1000081,org.intermine.model.bio.Gene
gene.43789,,,PF14_0298,1347,1027723,,,,,2021332,2021575,1000026,,,5013306,1000081,org.intermine.model.bio.Gene
gene.42641,,,PF14_0057,661,1027730,,,,,2021332,2023517,1000026,,,5013307,1000081,org.intermine.model.bio.Gene
gene.43045,,,PF14_0144,1563,1027813,,,,,2021332,2028030,1000026,,,5013308,1000081,org.intermine.model.bio.Gene
gene.45587,,,PF14_0666,1222,1027871,,,,,2021332,2026766,1000026,,,5013309,1000081,org.intermine.model.bio.Gene
gene.44695,,,PF14_0478,2598,1027879,,,,,2021332,2023477,1000026,,,5013310,1000081,org.intermine.model.bio.Gene
gene.43112,,,PF14_0160,6843,1027888,,,,,2021332,2021824,1000026,,,5013311,1000081,org.intermine.model.bio.Gene
gene.45085,,,PF14_0561,2598,1027983,,,,,2021332,2024666,1000026,,,5013312,1000081,org.intermine.model.bio.Gene
gene.43850,,,PF14_0307,1494,1027988,,,,,2021332,2023181,1000026,,,5013313,1000081,org.intermine.model.bio.Gene
gene.42459,,,PF14_0027,1274,1027995,,,,,2021332,2028213,1000026,,,5013314,1000081,org.intermine.model.bio.Gene
gene.45691,,,PF14_0686,3942,1028102,,,,,2021332,2027450,1000026,,,5013315,1000081,org.intermine.model.bio.Gene
gene.44544,,,PF14_0448,1449,1028111,,,,,2021332,2022388,1000026,,,5013316,1000081,org.intermine.model.bio.Gene
gene.43247,,,PF14_0186,1758,1028122,,,,,2021332,2024500,1000026,,,5013317,1000081,org.intermine.model.bio.Gene
