secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,exon.44424,45,2022487,,,,2021332,2022486,1000026,5013702,2000012,org.intermine.model.bio.Exon
,,exon.44437,385,2022493,,,,2021332,2022492,1000026,5013703,2000012,org.intermine.model.bio.Exon
,,exon.44438,62,2022495,,,,2021332,2022494,1000026,5013704,2000012,org.intermine.model.bio.Exon
,,exon.44443,1107,2022501,,,,2021332,2022500,1000026,5013705,2000012,org.intermine.model.bio.Exon
,,exon.44442,3,2022503,,,,2021332,2022502,1000026,5013706,2000012,org.intermine.model.bio.Exon
,,exon.44463,1768,2022509,,,,2021332,2022508,1000026,5013707,2000012,org.intermine.model.bio.Exon
,,exon.44462,47,2022511,,,,2021332,2022510,1000026,5013708,2000012,org.intermine.model.bio.Exon
,,exon.44731,2499,2022517,,,,2021332,2022516,1000026,5013709,2000012,org.intermine.model.bio.Exon
,,exon.42654,1428,2022523,,,,2021332,2022522,1000026,5013710,2000012,org.intermine.model.bio.Exon
,,exon.42658,1827,2022529,,,,2021332,2022528,1000026,5013711,2000012,org.intermine.model.bio.Exon
,,exon.43068,82,2022535,,,,2021332,2022534,1000026,5013712,2000012,org.intermine.model.bio.Exon
,,exon.43070,108,2022537,,,,2021332,2022536,1000026,5013713,2000012,org.intermine.model.bio.Exon
,,exon.43069,101,2022539,,,,2021332,2022538,1000026,5013714,2000012,org.intermine.model.bio.Exon
,,exon.43076,4425,2022545,,,,2021332,2022544,1000026,5013715,2000012,org.intermine.model.bio.Exon
,,exon.43488,7,2022551,,,,2021332,2022550,1000026,5013716,2000012,org.intermine.model.bio.Exon
,,exon.43487,305,2022553,,,,2021332,2022552,1000026,5013717,2000012,org.intermine.model.bio.Exon
,,exon.43486,537,2022555,,,,2021332,2022554,1000026,5013718,2000012,org.intermine.model.bio.Exon
,,exon.42729,1362,2022561,,,,2021332,2022560,1000026,5013719,2000012,org.intermine.model.bio.Exon
,,exon.43095,1146,2022567,,,,2021332,2022566,1000026,5013720,2000012,org.intermine.model.bio.Exon
,,exon.43098,217,2022573,,,,2021332,2022572,1000026,5013721,2000012,org.intermine.model.bio.Exon
,,exon.43099,224,2022575,,,,2021332,2022574,1000026,5013722,2000012,org.intermine.model.bio.Exon
,,exon.43495,75,2022581,,,,2021332,2022580,1000026,5013723,2000012,org.intermine.model.bio.Exon
,,exon.43494,86,2022583,,,,2021332,2022582,1000026,5013724,2000012,org.intermine.model.bio.Exon
,,exon.43496,205,2022585,,,,2021332,2022584,1000026,5013725,2000012,org.intermine.model.bio.Exon
,,exon.43497,81,2022587,,,,2021332,2022586,1000026,5013726,2000012,org.intermine.model.bio.Exon
,,exon.43499,96,2022589,,,,2021332,2022588,1000026,5013727,2000012,org.intermine.model.bio.Exon
,,exon.43498,279,2022591,,,,2021332,2022590,1000026,5013728,2000012,org.intermine.model.bio.Exon
,,exon.43533,1206,2022597,,,,2021332,2022596,1000026,5013729,2000012,org.intermine.model.bio.Exon
,,exon.42330,1041,2022603,,,,2021332,2022602,1000026,5013730,2000012,org.intermine.model.bio.Exon
,,exon.42331,54,2022605,,,,2021332,2022604,1000026,5013731,2000012,org.intermine.model.bio.Exon
,,exon.42760,861,2022611,,,,2021332,2022610,1000026,5013732,2000012,org.intermine.model.bio.Exon
,,exon.42763,1023,2022617,,,,2021332,2022616,1000026,5013733,2000012,org.intermine.model.bio.Exon
,,exon.43565,3963,2022623,,,,2021332,2022622,1000026,5013734,2000012,org.intermine.model.bio.Exon
,,exon.43580,3737,2022629,,,,2021332,2022628,1000026,5013735,2000012,org.intermine.model.bio.Exon
,,exon.43579,217,2022631,,,,2021332,2022630,1000026,5013736,2000012,org.intermine.model.bio.Exon
,,exon.43577,65,2022633,,,,2021332,2022632,1000026,5013737,2000012,org.intermine.model.bio.Exon
,,exon.43578,136,2022635,,,,2021332,2022634,1000026,5013738,2000012,org.intermine.model.bio.Exon
,,exon.43574,116,2022637,,,,2021332,2022636,1000026,5013739,2000012,org.intermine.model.bio.Exon
,,exon.43576,106,2022639,,,,2021332,2022638,1000026,5013740,2000012,org.intermine.model.bio.Exon
,,exon.43575,57,2022641,,,,2021332,2022640,1000026,5013741,2000012,org.intermine.model.bio.Exon
,,exon.42387,69,2022647,,,,2021332,2022646,1000026,5013742,2000012,org.intermine.model.bio.Exon
,,exon.42386,726,2022649,,,,2021332,2022648,1000026,5013743,2000012,org.intermine.model.bio.Exon
,,exon.43183,1401,2022655,,,,2021332,2022654,1000026,5013744,2000012,org.intermine.model.bio.Exon
,,exon.43219,411,2022661,,,,2021332,2022660,1000026,5013745,2000012,org.intermine.model.bio.Exon
,,exon.42451,567,2022667,,,,2021332,2022666,1000026,5013746,2000012,org.intermine.model.bio.Exon
,,exon.42842,199,2022673,,,,2021332,2022672,1000026,5013747,2000012,org.intermine.model.bio.Exon
,,exon.42843,806,2022675,,,,2021332,2022674,1000026,5013748,2000012,org.intermine.model.bio.Exon
gene.43228,,MAL14_5S_2,119,2022677,,,,2021332,2022676,1000026,5013749,1000081,org.intermine.model.bio.Gene
,,exon.43231,119,2022682,,,,2021332,2022681,1000026,5013750,2000012,org.intermine.model.bio.Exon
gene.43232,,MAL14_5S_3,119,2022684,,,,2021332,2022683,1000026,5013751,1000081,org.intermine.model.bio.Gene
,,exon.43235,119,2022689,,,,2021332,2022688,1000026,5013752,2000012,org.intermine.model.bio.Exon
,,exon.43649,81,2022695,,,,2021332,2022694,1000026,5013753,2000012,org.intermine.model.bio.Exon
,,exon.43652,183,2022697,,,,2021332,2022696,1000026,5013754,2000012,org.intermine.model.bio.Exon
,,exon.43651,51,2022699,,,,2021332,2022698,1000026,5013755,2000012,org.intermine.model.bio.Exon
,,exon.43647,147,2022701,,,,2021332,2022700,1000026,5013756,2000012,org.intermine.model.bio.Exon
,,exon.43645,138,2022703,,,,2021332,2022702,1000026,5013757,2000012,org.intermine.model.bio.Exon
,,exon.43648,65,2022705,,,,2021332,2022704,1000026,5013758,2000012,org.intermine.model.bio.Exon
,,exon.43646,109,2022707,,,,2021332,2022706,1000026,5013759,2000012,org.intermine.model.bio.Exon
,,exon.43650,141,2022709,,,,2021332,2022708,1000026,5013760,2000012,org.intermine.model.bio.Exon
,,exon.42903,2049,2022715,,,,2021332,2022714,1000026,5013761,2000012,org.intermine.model.bio.Exon
,,exon.43293,1271,2022721,,,,2021332,2022720,1000026,5013762,2000012,org.intermine.model.bio.Exon
,,exon.43291,111,2022723,,,,2021332,2022722,1000026,5013763,2000012,org.intermine.model.bio.Exon
,,exon.43292,73,2022725,,,,2021332,2022724,1000026,5013764,2000012,org.intermine.model.bio.Exon
,,exon.43299,3738,2022731,,,,2021332,2022730,1000026,5013765,2000012,org.intermine.model.bio.Exon
,,exon.43302,909,2022737,,,,2021332,2022736,1000026,5013766,2000012,org.intermine.model.bio.Exon
,,exon.43698,1101,2022743,,,,2021332,2022742,1000026,5013767,2000012,org.intermine.model.bio.Exon
,,exon.42914,57,2022749,,,,2021332,2022748,1000026,5013768,2000012,org.intermine.model.bio.Exon
,,exon.42913,27,2022751,,,,2021332,2022750,1000026,5013769,2000012,org.intermine.model.bio.Exon
,,exon.42943,448,2022757,,,,2021332,2022756,1000026,5013770,2000012,org.intermine.model.bio.Exon
,,exon.42944,683,2022759,,,,2021332,2022758,1000026,5013771,2000012,org.intermine.model.bio.Exon
,,exon.42947,1491,2022765,,,,2021332,2022764,1000026,5013772,2000012,org.intermine.model.bio.Exon
,,exon.43315,45,2022771,,,,2021332,2022770,1000026,5013773,2000012,org.intermine.model.bio.Exon
,,exon.43316,235,2022773,,,,2021332,2022772,1000026,5013774,2000012,org.intermine.model.bio.Exon
,,exon.43314,1235,2022775,,,,2021332,2022774,1000026,5013775,2000012,org.intermine.model.bio.Exon
,,exon.43320,113,2022781,,,,2021332,2022780,1000026,5013776,2000012,org.intermine.model.bio.Exon
,,exon.43319,2797,2022783,,,,2021332,2022782,1000026,5013777,2000012,org.intermine.model.bio.Exon
,,exon.43756,195,2022789,,,,2021332,2022788,1000026,5013778,2000012,org.intermine.model.bio.Exon
,,exon.43757,579,2022791,,,,2021332,2022790,1000026,5013779,2000012,org.intermine.model.bio.Exon
,,exon.42555,609,2022797,,,,2021332,2022796,1000026,5013780,2000012,org.intermine.model.bio.Exon
,,exon.42581,873,2022803,,,,2021332,2022802,1000026,5013781,2000012,org.intermine.model.bio.Exon
,,exon.42964,48,2022809,,,,2021332,2022808,1000026,5013782,2000012,org.intermine.model.bio.Exon
,,exon.42961,50,2022811,,,,2021332,2022810,1000026,5013783,2000012,org.intermine.model.bio.Exon
,,exon.42963,70,2022813,,,,2021332,2022812,1000026,5013784,2000012,org.intermine.model.bio.Exon
,,exon.42962,54,2022815,,,,2021332,2022814,1000026,5013785,2000012,org.intermine.model.bio.Exon
,,exon.42965,50,2022817,,,,2021332,2022816,1000026,5013786,2000012,org.intermine.model.bio.Exon
,,exon.42960,371,2022819,,,,2021332,2022818,1000026,5013787,2000012,org.intermine.model.bio.Exon
,,exon.42966,257,2022821,,,,2021332,2022820,1000026,5013788,2000012,org.intermine.model.bio.Exon
,,exon.43398,135,2022827,,,,2021332,2022826,1000026,5013789,2000012,org.intermine.model.bio.Exon
,,exon.43397,264,2022829,,,,2021332,2022828,1000026,5013790,2000012,org.intermine.model.bio.Exon
,,exon.43396,894,2022831,,,,2021332,2022830,1000026,5013791,2000012,org.intermine.model.bio.Exon
,,exon.43395,264,2022833,,,,2021332,2022832,1000026,5013792,2000012,org.intermine.model.bio.Exon
,,exon.45743,2478,2022839,,,,2021332,2022838,1000026,5013793,2000012,org.intermine.model.bio.Exon
,,exon.45793,3762,2022845,,,,2021332,2022844,1000026,5013794,2000012,org.intermine.model.bio.Exon
,,exon.45836,435,2022851,,,,2021332,2022850,1000026,5013795,2000012,org.intermine.model.bio.Exon
,,exon.45835,135,2022853,,,,2021332,2022852,1000026,5013796,2000012,org.intermine.model.bio.Exon
,,exon.45839,151,2022855,,,,2021332,2022854,1000026,5013797,2000012,org.intermine.model.bio.Exon
,,exon.45838,389,2022857,,,,2021332,2022856,1000026,5013798,2000012,org.intermine.model.bio.Exon
,,exon.45837,75,2022859,,,,2021332,2022858,1000026,5013799,2000012,org.intermine.model.bio.Exon
,,exon.45851,987,2022865,,,,2021332,2022864,1000026,5013800,2000012,org.intermine.model.bio.Exon
,,exon.45854,399,2022871,,,,2021332,2022870,1000026,5013801,2000012,org.intermine.model.bio.Exon
,,exon.45975,175,2022877,,,,2021332,2022876,1000026,5013802,2000012,org.intermine.model.bio.Exon
,,exon.45976,1286,2022879,,,,2021332,2022878,1000026,5013803,2000012,org.intermine.model.bio.Exon
,,exon.45980,868,2022885,,,,2021332,2022884,1000026,5013804,2000012,org.intermine.model.bio.Exon
,,exon.45979,305,2022887,,,,2021332,2022886,1000026,5013805,2000012,org.intermine.model.bio.Exon
,,exon.45981,4743,2022889,,,,2021332,2022888,1000026,5013806,2000012,org.intermine.model.bio.Exon
,,exon.46017,538,2022895,,,,2021332,2022894,1000026,5013807,2000012,org.intermine.model.bio.Exon
,,exon.46018,578,2022897,,,,2021332,2022896,1000026,5013808,2000012,org.intermine.model.bio.Exon
,,exon.46019,69,2022899,,,,2021332,2022898,1000026,5013809,2000012,org.intermine.model.bio.Exon
,,exon.46048,564,2022905,,,,2021332,2022904,1000026,5013810,2000012,org.intermine.model.bio.Exon
,,exon.46049,69,2022907,,,,2021332,2022906,1000026,5013811,2000012,org.intermine.model.bio.Exon
,,exon.46083,54,2022913,,,,2021332,2022912,1000026,5013812,2000012,org.intermine.model.bio.Exon
,,exon.46082,993,2022915,,,,2021332,2022914,1000026,5013813,2000012,org.intermine.model.bio.Exon
,,exon.46087,69,2022921,,,,2021332,2022920,1000026,5013814,2000012,org.intermine.model.bio.Exon
,,exon.46088,966,2022923,,,,2021332,2022922,1000026,5013815,2000012,org.intermine.model.bio.Exon
,,exon.45006,27,2022929,,,,2021332,2022928,1000026,5013816,2000012,org.intermine.model.bio.Exon
,,exon.45005,103,2022931,,,,2021332,2022930,1000026,5013817,2000012,org.intermine.model.bio.Exon
,,exon.45002,99,2022933,,,,2021332,2022932,1000026,5013818,2000012,org.intermine.model.bio.Exon
,,exon.45004,56,2022935,,,,2021332,2022934,1000026,5013819,2000012,org.intermine.model.bio.Exon
,,exon.45003,66,2022937,,,,2021332,2022936,1000026,5013820,2000012,org.intermine.model.bio.Exon
,,exon.45130,93,2022943,,,,2021332,2022942,1000026,5013821,2000012,org.intermine.model.bio.Exon
,,exon.45132,64,2022945,,,,2021332,2022944,1000026,5013822,2000012,org.intermine.model.bio.Exon
,,exon.45131,135,2022947,,,,2021332,2022946,1000026,5013823,2000012,org.intermine.model.bio.Exon
,,exon.45128,689,2022949,,,,2021332,2022948,1000026,5013824,2000012,org.intermine.model.bio.Exon
,,exon.45129,24,2022951,,,,2021332,2022950,1000026,5013825,2000012,org.intermine.model.bio.Exon
,,exon.45181,1224,2022957,,,,2021332,2022956,1000026,5013826,2000012,org.intermine.model.bio.Exon
,,exon.45185,86,2022959,,,,2021332,2022958,1000026,5013827,2000012,org.intermine.model.bio.Exon
,,exon.45182,47,2022961,,,,2021332,2022960,1000026,5013828,2000012,org.intermine.model.bio.Exon
,,exon.45183,67,2022963,,,,2021332,2022962,1000026,5013829,2000012,org.intermine.model.bio.Exon
,,exon.45184,64,2022965,,,,2021332,2022964,1000026,5013830,2000012,org.intermine.model.bio.Exon
,,exon.45190,55,2022971,,,,2021332,2022970,1000026,5013831,2000012,org.intermine.model.bio.Exon
,,exon.45189,145,2022973,,,,2021332,2022972,1000026,5013832,2000012,org.intermine.model.bio.Exon
,,exon.45188,2278,2022975,,,,2021332,2022974,1000026,5013833,2000012,org.intermine.model.bio.Exon
,,exon.45194,208,2022981,,,,2021332,2022980,1000026,5013834,2000012,org.intermine.model.bio.Exon
,,exon.45193,272,2022983,,,,2021332,2022982,1000026,5013835,2000012,org.intermine.model.bio.Exon
,,exon.45207,1817,2022989,,,,2021332,2022988,1000026,5013836,2000012,org.intermine.model.bio.Exon
,,exon.45205,127,2022991,,,,2021332,2022990,1000026,5013837,2000012,org.intermine.model.bio.Exon
,,exon.45206,90,2022993,,,,2021332,2022992,1000026,5013838,2000012,org.intermine.model.bio.Exon
gene.45208,,PF14_0792,938,2022995,,,,2021332,2022994,1000026,5013839,1000081,org.intermine.model.bio.Gene
,,exon.45210,137,2023000,,,,2021332,2022999,1000026,5013840,2000012,org.intermine.model.bio.Exon
,,exon.45211,31,2023002,,,,2021332,2023001,1000026,5013841,2000012,org.intermine.model.bio.Exon
,,exon.45212,105,2023004,,,,2021332,2023003,1000026,5013842,2000012,org.intermine.model.bio.Exon
,,exon.45213,108,2023006,,,,2021332,2023005,1000026,5013843,2000012,org.intermine.model.bio.Exon
,,exon.45232,4074,2023012,,,,2021332,2023011,1000026,5013844,2000012,org.intermine.model.bio.Exon
,,exon.45270,2424,2023018,,,,2021332,2023017,1000026,5013845,2000012,org.intermine.model.bio.Exon
gene.45349,,PF14_0789,2492,2023020,,,,2021332,2023019,1000026,5013846,1000081,org.intermine.model.bio.Gene
,,exon.45352,16,2023025,,,,2021332,2023024,1000026,5013847,2000012,org.intermine.model.bio.Exon
,,exon.45356,71,2023027,,,,2021332,2023026,1000026,5013848,2000012,org.intermine.model.bio.Exon
,,exon.45354,27,2023029,,,,2021332,2023028,1000026,5013849,2000012,org.intermine.model.bio.Exon
,,exon.45351,84,2023031,,,,2021332,2023030,1000026,5013850,2000012,org.intermine.model.bio.Exon
,,exon.45355,103,2023033,,,,2021332,2023032,1000026,5013851,2000012,org.intermine.model.bio.Exon
,,exon.45353,116,2023035,,,,2021332,2023034,1000026,5013852,2000012,org.intermine.model.bio.Exon
,,exon.45366,2604,2023041,,,,2021332,2023040,1000026,5013853,2000012,org.intermine.model.bio.Exon
,,exon.45409,600,2023047,,,,2021332,2023046,1000026,5013854,2000012,org.intermine.model.bio.Exon
,,exon.45408,591,2023049,,,,2021332,2023048,1000026,5013855,2000012,org.intermine.model.bio.Exon
,,exon.45405,1998,2023051,,,,2021332,2023050,1000026,5013856,2000012,org.intermine.model.bio.Exon
,,exon.45404,5776,2023053,,,,2021332,2023052,1000026,5013857,2000012,org.intermine.model.bio.Exon
,,exon.45407,9804,2023055,,,,2021332,2023054,1000026,5013858,2000012,org.intermine.model.bio.Exon
,,exon.45406,572,2023057,,,,2021332,2023056,1000026,5013859,2000012,org.intermine.model.bio.Exon
,,exon.45403,81,2023059,,,,2021332,2023058,1000026,5013860,2000012,org.intermine.model.bio.Exon
,,exon.45414,12,2023065,,,,2021332,2023064,1000026,5013861,2000012,org.intermine.model.bio.Exon
,,exon.45413,122,2023067,,,,2021332,2023066,1000026,5013862,2000012,org.intermine.model.bio.Exon
,,exon.45412,532,2023069,,,,2021332,2023068,1000026,5013863,2000012,org.intermine.model.bio.Exon
,,exon.45442,843,2023075,,,,2021332,2023074,1000026,5013864,2000012,org.intermine.model.bio.Exon
,,exon.45462,2583,2023081,,,,2021332,2023080,1000026,5013865,2000012,org.intermine.model.bio.Exon
,,exon.45500,150,2023087,,,,2021332,2023086,1000026,5013866,2000012,org.intermine.model.bio.Exon
,,exon.45499,98,2023089,,,,2021332,2023088,1000026,5013867,2000012,org.intermine.model.bio.Exon
,,exon.45498,4723,2023091,,,,2021332,2023090,1000026,5013868,2000012,org.intermine.model.bio.Exon
,,exon.45555,2442,2023097,,,,2021332,2023096,1000026,5013869,2000012,org.intermine.model.bio.Exon
,,exon.45595,67,2023103,,,,2021332,2023102,1000026,5013870,2000012,org.intermine.model.bio.Exon
,,exon.45596,185,2023105,,,,2021332,2023104,1000026,5013871,2000012,org.intermine.model.bio.Exon
,,exon.45597,945,2023107,,,,2021332,2023106,1000026,5013872,2000012,org.intermine.model.bio.Exon
,,exon.45624,86,2023113,,,,2021332,2023112,1000026,5013873,2000012,org.intermine.model.bio.Exon
,,exon.45625,146,2023115,,,,2021332,2023114,1000026,5013874,2000012,org.intermine.model.bio.Exon
,,exon.45623,155,2023117,,,,2021332,2023116,1000026,5013875,2000012,org.intermine.model.bio.Exon
,,exon.45627,152,2023119,,,,2021332,2023118,1000026,5013876,2000012,org.intermine.model.bio.Exon
,,exon.45626,1415,2023121,,,,2021332,2023120,1000026,5013877,2000012,org.intermine.model.bio.Exon
,,exon.45622,488,2023123,,,,2021332,2023122,1000026,5013878,2000012,org.intermine.model.bio.Exon
,,exon.43036,265,2023129,,,,2021332,2023128,1000026,5013879,2000012,org.intermine.model.bio.Exon
,,exon.43035,324,2023131,,,,2021332,2023130,1000026,5013880,2000012,org.intermine.model.bio.Exon
,,exon.43034,152,2023133,,,,2021332,2023132,1000026,5013881,2000012,org.intermine.model.bio.Exon
,,exon.43033,135,2023135,,,,2021332,2023134,1000026,5013882,2000012,org.intermine.model.bio.Exon
,,exon.43032,39,2023137,,,,2021332,2023136,1000026,5013883,2000012,org.intermine.model.bio.Exon
,,exon.43412,198,2023143,,,,2021332,2023142,1000026,5013884,2000012,org.intermine.model.bio.Exon
,,exon.43428,220,2023149,,,,2021332,2023148,1000026,5013885,2000012,org.intermine.model.bio.Exon
,,exon.43427,803,2023151,,,,2021332,2023150,1000026,5013886,2000012,org.intermine.model.bio.Exon
,,exon.43426,66,2023153,,,,2021332,2023152,1000026,5013887,2000012,org.intermine.model.bio.Exon
,,exon.43430,55,2023155,,,,2021332,2023154,1000026,5013888,2000012,org.intermine.model.bio.Exon
,,exon.43429,74,2023157,,,,2021332,2023156,1000026,5013889,2000012,org.intermine.model.bio.Exon
,,exon.43425,30,2023159,,,,2021332,2023158,1000026,5013890,2000012,org.intermine.model.bio.Exon
,,exon.43424,75,2023161,,,,2021332,2023160,1000026,5013891,2000012,org.intermine.model.bio.Exon
,,exon.43766,2397,2023167,,,,2021332,2023166,1000026,5013892,2000012,org.intermine.model.bio.Exon
,,exon.43767,105,2023169,,,,2021332,2023168,1000026,5013893,2000012,org.intermine.model.bio.Exon
gene.43845,,PF14_0785,735,2023171,,,,2021332,2023170,1000026,5013894,1000081,org.intermine.model.bio.Gene
,,exon.43849,257,2023176,,,,2021332,2023175,1000026,5013895,2000012,org.intermine.model.bio.Exon
,,exon.43848,236,2023178,,,,2021332,2023177,1000026,5013896,2000012,org.intermine.model.bio.Exon
,,exon.43847,71,2023180,,,,2021332,2023179,1000026,5013897,2000012,org.intermine.model.bio.Exon
,,exon.43852,1100,2023186,,,,2021332,2023185,1000026,5013898,2000012,org.intermine.model.bio.Exon
,,exon.43853,235,2023188,,,,2021332,2023187,1000026,5013899,2000012,org.intermine.model.bio.Exon
