secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,proteinid,sequenceid,sequenceontologytermid,geneid,class
,,mRNA.58979,2094,2038733,,,,2035638,2038732,1000026,,5027348,2000009,2038730,org.intermine.model.bio.MRNA
,,mRNA.58994,906,2038748,,,,2035638,2038747,1000026,,5027350,2000009,2038745,org.intermine.model.bio.MRNA
,,mRNA.59229,1404,2038755,,,,2035638,2038754,1000026,,5027352,2000009,2038752,org.intermine.model.bio.MRNA
,,mRNA.59265,981,2038762,,,,2035638,2038761,1000026,,5027354,2000009,2038759,org.intermine.model.bio.MRNA
,,mRNA.59503,4260,2038771,,,,2035638,2038770,1000026,,5027356,2000009,2038768,org.intermine.model.bio.MRNA
,,mRNA.58068,1242,2038786,,,,2035638,2038785,1000026,,5027358,2000009,2038783,org.intermine.model.bio.MRNA
,,mRNA.58091,1203,2038801,,,,2035638,2038800,1000026,,5027360,2000009,2038798,org.intermine.model.bio.MRNA
,,mRNA.58100,2382,2038808,,,,2035638,2038807,1000026,,5027362,2000009,2038805,org.intermine.model.bio.MRNA
,,mRNA.58115,705,2038815,,,,2035638,2038814,1000026,,5027364,2000009,2038812,org.intermine.model.bio.MRNA
,,mRNA.58123,864,2038822,,,,2035638,2038821,1000026,,5027366,2000009,2038819,org.intermine.model.bio.MRNA
,,mRNA.58220,1509,2038829,,,,2035638,2038828,1000026,,5027368,2000009,2038826,org.intermine.model.bio.MRNA
,,mRNA.59562,3516,2038840,,,,2035638,2038839,1000026,,5027370,2000009,2038837,org.intermine.model.bio.MRNA
,,mRNA.59577,199,2038847,,,,2035638,2038846,1000026,,5027372,2000009,2038844,org.intermine.model.bio.MRNA
,,mRNA.59600,1587,2038854,,,,2035638,2038853,1000026,,5027374,2000009,2038851,org.intermine.model.bio.MRNA
,,mRNA.59612,324,2038863,,,,2035638,2038862,1000026,,5027376,2000009,2038860,org.intermine.model.bio.MRNA
,,mRNA.60771,6084,2038870,,,,2038866,2038869,1000026,,5027378,2000009,1026134,org.intermine.model.bio.MRNA
,,mRNA.61247,1134,2038878,,,,2038866,2038877,1000026,,5027380,2000009,1022693,org.intermine.model.bio.MRNA
,,mRNA.61252,1080,2038886,,,,2038866,2038885,1000026,,5027382,2000009,1019319,org.intermine.model.bio.MRNA
,,mRNA.60795,624,2038894,,,,2038866,2038893,1000026,,5027384,2000009,1012495,org.intermine.model.bio.MRNA
,,mRNA.60827,867,2038906,,,,2038866,2038905,1000026,,5027386,2000009,1017667,org.intermine.model.bio.MRNA
,,mRNA.60830,1482,2038912,,,,2038866,2038911,1000026,,5027388,2000009,1002076,org.intermine.model.bio.MRNA
,,mRNA.60065,5847,2038918,,,,2038866,2038917,1000026,,5027390,2000009,1017366,org.intermine.model.bio.MRNA
,,mRNA.60080,852,2038928,,,,2038866,2038927,1000026,,5027392,2000009,1012032,org.intermine.model.bio.MRNA
,,mRNA.60483,3966,2038936,,,,2038866,2038935,1000026,,5027394,2000009,1010968,org.intermine.model.bio.MRNA
,,mRNA.60515,958,2038943,,,,2038866,2038942,1000026,,5027396,2000009,2038940,org.intermine.model.bio.MRNA
,,mRNA.60895,381,2038949,,,,2038866,2038948,1000026,,5027398,2000009,1018406,org.intermine.model.bio.MRNA
,,mRNA.60927,1896,2038961,,,,2038866,2038960,1000026,,5027400,2000009,1030295,org.intermine.model.bio.MRNA
,,mRNA.59701,1377,2038967,,,,2038866,2038966,1000026,,5027402,2000009,1014331,org.intermine.model.bio.MRNA
,,mRNA.59708,837,2038975,,,,2038866,2038974,1000026,,5027404,2000009,1022836,org.intermine.model.bio.MRNA
,,mRNA.60532,411,2038985,,,,2038866,2038984,1000026,,5027406,2000009,1008988,org.intermine.model.bio.MRNA
,,mRNA.60936,981,2038991,,,,2038866,2038990,1000026,,5027408,2000009,1028877,org.intermine.model.bio.MRNA
,,mRNA.60167,411,2038999,,,,2038866,2038998,1000026,,5027410,2000009,1017245,org.intermine.model.bio.MRNA
,,mRNA.60174,1530,2039005,,,,2038866,2039004,1000026,,5027412,2000009,1000710,org.intermine.model.bio.MRNA
,,mRNA.60576,3078,2039013,,,,2038866,2039012,1000026,,5027414,2000009,1013200,org.intermine.model.bio.MRNA
,,mRNA.60226,9747,2039021,,,,2038866,2039020,1000026,,5027416,2000009,1026623,org.intermine.model.bio.MRNA
,,mRNA.60249,5595,2039035,,,,2038866,2039034,1000026,,5027418,2000009,1026512,org.intermine.model.bio.MRNA
,,mRNA.60626,10770,2039055,,,,2038866,2039054,1000026,,5027420,2000009,1024884,org.intermine.model.bio.MRNA
,,mRNA.60645,1251,2039063,,,,2038866,2039062,1000026,,5027422,2000009,1014446,org.intermine.model.bio.MRNA
,,mRNA.61034,9219,2039069,,,,2038866,2039068,1000026,,5027424,2000009,1003621,org.intermine.model.bio.MRNA
,,mRNA.59823,5940,2039075,,,,2038866,2039074,1000026,,5027426,2000009,1026374,org.intermine.model.bio.MRNA
,,mRNA.59827,282,2039081,,,,2038866,2039080,1000026,,5027428,2000009,1007890,org.intermine.model.bio.MRNA
,,mRNA.60674,1578,2039091,,,,2038866,2039090,1000026,,5027430,2000009,1026921,org.intermine.model.bio.MRNA
,,mRNA.60685,1089,2039097,,,,2038866,2039096,1000026,,5027432,2000009,1006160,org.intermine.model.bio.MRNA
,,mRNA.60688,72,2039104,,,,2038866,2039103,1000026,,5027434,2000009,2039101,org.intermine.model.bio.MRNA
,,mRNA.60712,1032,2039110,,,,2038866,2039109,1000026,,5027436,2000009,1016825,org.intermine.model.bio.MRNA
,,mRNA.59921,3192,2039116,,,,2038866,2039115,1000026,,5027438,2000009,1002310,org.intermine.model.bio.MRNA
,,mRNA.60367,1989,2039122,,,,2038866,2039121,1000026,,5027440,2000009,1027088,org.intermine.model.bio.MRNA
,,mRNA.60778,2361,2039132,,,,2038866,2039131,1000026,,5027442,2000009,1018012,org.intermine.model.bio.MRNA
,,mRNA.61171,1974,2039160,,,,2038866,2039159,1000026,,5027444,2000009,1006499,org.intermine.model.bio.MRNA
,,mRNA.61226,1083,2039166,,,,2038866,2039165,1000026,,5027446,2000009,1025579,org.intermine.model.bio.MRNA
,,mRNA.59997,1242,2039174,,,,2038866,2039173,1000026,,5027448,2000009,1016309,org.intermine.model.bio.MRNA
,,mRNA.60403,8244,2039182,,,,2038866,2039181,1000026,,5027450,2000009,1004216,org.intermine.model.bio.MRNA
,,mRNA.60805,777,2039204,,,,2038866,2039203,1000026,,5027452,2000009,1010805,org.intermine.model.bio.MRNA
,,mRNA.60821,3414,2039224,,,,2038866,2039223,1000026,,5027454,2000009,1005205,org.intermine.model.bio.MRNA
,,mRNA.60038,2592,2039230,,,,2038866,2039229,1000026,,5027456,2000009,1023612,org.intermine.model.bio.MRNA
,,mRNA.60041,1038,2039236,,,,2038866,2039235,1000026,,5027458,2000009,1012585,org.intermine.model.bio.MRNA
,,mRNA.60055,3969,2039264,,,,2038866,2039263,1000026,,5027460,2000009,1005312,org.intermine.model.bio.MRNA
,,mRNA.60437,3558,2039270,,,,2038866,2039269,1000026,,5027462,2000009,1013442,org.intermine.model.bio.MRNA
,,mRNA.60442,5421,2039280,,,,2038866,2039279,1000026,,5027464,2000009,1013324,org.intermine.model.bio.MRNA
,,mRNA.60480,1566,2039286,,,,2038866,2039285,1000026,,5027466,2000009,1015643,org.intermine.model.bio.MRNA
,,mRNA.60865,753,2039292,,,,2038866,2039291,1000026,,5027468,2000009,1024001,org.intermine.model.bio.MRNA
,,mRNA.60874,1875,2039306,,,,2038866,2039305,1000026,,5027470,2000009,1018680,org.intermine.model.bio.MRNA
,,mRNA.60091,2988,2039330,,,,2038866,2039329,1000026,,5027472,2000009,1007311,org.intermine.model.bio.MRNA
,,mRNA.60518,909,2039338,,,,2038866,2039337,1000026,,5027474,2000009,1015499,org.intermine.model.bio.MRNA
,,mRNA.59716,387,2039346,,,,2038866,2039345,1000026,,5027476,2000009,1012708,org.intermine.model.bio.MRNA
,,mRNA.60933,1929,2039354,,,,2038866,2039353,1000026,,5027478,2000009,1022831,org.intermine.model.bio.MRNA
,,mRNA.60956,1257,2039360,,,,2038866,2039359,1000026,,5027480,2000009,1005904,org.intermine.model.bio.MRNA
,,mRNA.59747,3894,2039366,,,,2038866,2039365,1000026,,5027482,2000009,1030179,org.intermine.model.bio.MRNA
,,mRNA.59754,1401,2039380,,,,2038866,2039379,1000026,,5027484,2000009,1015143,org.intermine.model.bio.MRNA
,,mRNA.59760,1413,2039386,,,,2038866,2039385,1000026,,5027486,2000009,1017116,org.intermine.model.bio.MRNA
,,mRNA.59794,5463,2039394,,,,2038866,2039393,1000026,,5027488,2000009,1021852,org.intermine.model.bio.MRNA
,,mRNA.60214,1083,2039438,,,,2038866,2039437,1000026,,5027490,2000009,1031096,org.intermine.model.bio.MRNA
,,mRNA.60245,1971,2039444,,,,2038866,2039443,1000026,,5027492,2000009,1020757,org.intermine.model.bio.MRNA
,,mRNA.60622,3189,2039450,,,,2038866,2039449,1000026,,5027494,2000009,1031336,org.intermine.model.bio.MRNA
,,mRNA.59843,8625,2039458,,,,2038866,2039457,1000026,,5027496,2000009,1027631,org.intermine.model.bio.MRNA
,,mRNA.60291,225,2039470,,,,2038866,2039469,1000026,,5027498,2000009,1002575,org.intermine.model.bio.MRNA
,,mRNA.61083,4131,2039484,,,,2038866,2039483,1000026,,5027500,2000009,1017361,org.intermine.model.bio.MRNA
,,mRNA.59865,288,2039492,,,,2038866,2039491,1000026,,5027502,2000009,1001270,org.intermine.model.bio.MRNA
,,mRNA.60328,2112,2039502,,,,2038866,2039501,1000026,,5027504,2000009,1025464,org.intermine.model.bio.MRNA
,,mRNA.60715,82,2039509,,,,2038866,2039508,1000026,,5027506,2000009,2039506,org.intermine.model.bio.MRNA
,,mRNA.60744,2583,2039515,,,,2038866,2039514,1000026,,5027508,2000009,1003329,org.intermine.model.bio.MRNA
,,mRNA.61121,3390,2039521,,,,2038866,2039520,1000026,,5027510,2000009,1020378,org.intermine.model.bio.MRNA
,,mRNA.59897,5487,2039529,,,,2038866,2039528,1000026,,5027512,2000009,1023095,org.intermine.model.bio.MRNA
,,mRNA.59909,6711,2039547,,,,2038866,2039546,1000026,,5027514,2000009,1017901,org.intermine.model.bio.MRNA
,,mRNA.59964,900,2039553,,,,2038866,2039552,1000026,,5027516,2000009,1020513,org.intermine.model.bio.MRNA
,,mRNA.60348,2562,2039559,,,,2038866,2039558,1000026,,5027518,2000009,1010193,org.intermine.model.bio.MRNA
,,mRNA.61166,2841,2039571,,,,2038866,2039570,1000026,,5027520,2000009,1008104,org.intermine.model.bio.MRNA
,,mRNA.61202,1546,2039582,,,,2038866,2039581,1000026,,5027522,2000009,2039579,org.intermine.model.bio.MRNA
,,mRNA.61218,930,2039588,,,,2038866,2039587,1000026,,5027524,2000009,1011369,org.intermine.model.bio.MRNA
,,mRNA.61242,972,2039596,,,,2038866,2039595,1000026,,5027526,2000009,1016166,org.intermine.model.bio.MRNA
,,mRNA.61264,11865,2039604,,,,2038866,2039603,1000026,,5027528,2000009,1015376,org.intermine.model.bio.MRNA
,,mRNA.60025,2544,2039612,,,,2038866,2039611,1000026,,5027530,2000009,1024639,org.intermine.model.bio.MRNA
,,mRNA.60802,1284,2039624,,,,2038866,2039623,1000026,,5027532,2000009,1007587,org.intermine.model.bio.MRNA
,,mRNA.60817,1848,2039630,,,,2038866,2039629,1000026,,5027534,2000009,1007442,org.intermine.model.bio.MRNA
,,mRNA.60833,768,2039638,,,,2038866,2039637,1000026,,5027536,2000009,1010445,org.intermine.model.bio.MRNA
,,mRNA.60059,558,2039644,,,,2038866,2039643,1000026,,5027538,2000009,1009273,org.intermine.model.bio.MRNA
,,mRNA.60072,297,2039656,,,,2038866,2039655,1000026,,5027540,2000009,1028391,org.intermine.model.bio.MRNA
,,mRNA.60454,1776,2039662,,,,2038866,2039661,1000026,,5027542,2000009,1001137,org.intermine.model.bio.MRNA
,,mRNA.60477,1551,2039676,,,,2038866,2039675,1000026,,5027544,2000009,1002170,org.intermine.model.bio.MRNA
,,mRNA.60844,570,2039682,,,,2038866,2039681,1000026,,5027546,2000009,1004944,org.intermine.model.bio.MRNA
,,mRNA.59644,3978,2039702,,,,2038866,2039701,1000026,,5027548,2000009,1009534,org.intermine.model.bio.MRNA
,,mRNA.59669,963,2039711,,,,2038866,2039710,1000026,,5027550,2000009,2039708,org.intermine.model.bio.MRNA
,,mRNA.60099,1086,2039719,,,,2038866,2039718,1000026,,5027552,2000009,1022575,org.intermine.model.bio.MRNA
,,mRNA.60119,1812,2039737,,,,2038866,2039736,1000026,,5027554,2000009,1004561,org.intermine.model.bio.MRNA
,,mRNA.60510,7185,2039743,,,,2038866,2039742,1000026,,5027556,2000009,1031475,org.intermine.model.bio.MRNA
,,mRNA.60901,1386,2039751,,,,2038866,2039750,1000026,,5027558,2000009,1013103,org.intermine.model.bio.MRNA
,,mRNA.59685,705,2039763,,,,2038866,2039762,1000026,,5027560,2000009,1011649,org.intermine.model.bio.MRNA
,,mRNA.60134,3774,2039771,,,,2038866,2039770,1000026,,5027562,2000009,1031227,org.intermine.model.bio.MRNA
,,mRNA.60138,5706,2039779,,,,2038866,2039778,1000026,,5027564,2000009,1023740,org.intermine.model.bio.MRNA
,,mRNA.60143,855,2039789,,,,2038866,2039788,1000026,,5027566,2000009,1014717,org.intermine.model.bio.MRNA
,,mRNA.60159,1335,2039801,,,,2038866,2039800,1000026,,5027568,2000009,1013810,org.intermine.model.bio.MRNA
,,mRNA.59729,759,2039811,,,,2038866,2039810,1000026,,5027570,2000009,1007751,org.intermine.model.bio.MRNA
,,mRNA.59737,2814,2039821,,,,2038866,2039820,1000026,,5027572,2000009,1019175,org.intermine.model.bio.MRNA
,,mRNA.59744,1140,2039833,,,,2038866,2039832,1000026,,5027574,2000009,1019723,org.intermine.model.bio.MRNA
,,mRNA.60195,252,2039839,,,,2038866,2039838,1000026,,5027576,2000009,1028513,org.intermine.model.bio.MRNA
,,mRNA.60200,837,2039845,,,,2038866,2039844,1000026,,5027578,2000009,1022698,org.intermine.model.bio.MRNA
,,mRNA.60582,1926,2039855,,,,2038866,2039854,1000026,,5027580,2000009,1006024,org.intermine.model.bio.MRNA
,,mRNA.59785,7107,2039877,,,,2038866,2039876,1000026,,5027582,2000009,1015506,org.intermine.model.bio.MRNA
,,mRNA.60217,1953,2039887,,,,2038866,2039886,1000026,,5027584,2000009,1027903,org.intermine.model.bio.MRNA
,,mRNA.60233,531,2039893,,,,2038866,2039892,1000026,,5027586,2000009,1003866,org.intermine.model.bio.MRNA
,,mRNA.60634,4179,2039903,,,,2038866,2039902,1000026,,5027588,2000009,1023870,org.intermine.model.bio.MRNA
,,mRNA.61030,30858,2039909,,,,2038866,2039908,1000026,,5027590,2000009,1018290,org.intermine.model.bio.MRNA
,,mRNA.60267,1449,2039915,,,,2038866,2039914,1000026,,5027592,2000009,1030061,org.intermine.model.bio.MRNA
,,mRNA.60270,1044,2039921,,,,2038866,2039920,1000026,,5027594,2000009,1014608,org.intermine.model.bio.MRNA
,,mRNA.60275,1116,2039927,,,,2038866,2039926,1000026,,5027596,2000009,1025584,org.intermine.model.bio.MRNA
,,mRNA.60682,885,2039933,,,,2038866,2039932,1000026,,5027598,2000009,1009527,org.intermine.model.bio.MRNA
,,mRNA.60703,906,2039939,,,,2038866,2039938,1000026,,5027600,2000009,1025296,org.intermine.model.bio.MRNA
,,mRNA.61070,1158,2039945,,,,2038866,2039944,1000026,,5027602,2000009,1011135,org.intermine.model.bio.MRNA
,,mRNA.61090,1998,2039959,,,,2038866,2039958,1000026,,5027604,2000009,1031624,org.intermine.model.bio.MRNA
,,mRNA.59893,1824,2039965,,,,2038866,2039964,1000026,,5027606,2000009,1011903,org.intermine.model.bio.MRNA
,,mRNA.60331,12288,2039973,,,,2038866,2039972,1000026,,5027608,2000009,1022192,org.intermine.model.bio.MRNA
,,mRNA.60719,4902,2039985,,,,2038866,2039984,1000026,,5027610,2000009,1030630,org.intermine.model.bio.MRNA
,,mRNA.60741,4023,2039999,,,,2038866,2039998,1000026,,5027612,2000009,1012950,org.intermine.model.bio.MRNA
,,mRNA.61113,20286,2040005,,,,2038866,2040004,1000026,,5027614,2000009,1013686,org.intermine.model.bio.MRNA
,,mRNA.61130,756,2040021,,,,2038866,2040020,1000026,,5027616,2000009,1002450,org.intermine.model.bio.MRNA
,,mRNA.59930,468,2040041,,,,2038866,2040040,1000026,,5027618,2000009,1008494,org.intermine.model.bio.MRNA
,,mRNA.59939,375,2040053,,,,2038866,2040052,1000026,,5027620,2000009,1015243,org.intermine.model.bio.MRNA
,,mRNA.59971,2934,2040067,,,,2038866,2040066,1000026,,5027622,2000009,1021132,org.intermine.model.bio.MRNA
,,mRNA.60756,387,2040073,,,,2038866,2040072,1000026,,5027624,2000009,1008379,org.intermine.model.bio.MRNA
,,mRNA.61153,8724,2040079,,,,2038866,2040078,1000026,,5027626,2000009,1007738,org.intermine.model.bio.MRNA
,,mRNA.61187,1806,2040091,,,,2038866,2040090,1000026,,5027628,2000009,1027622,org.intermine.model.bio.MRNA
,,mRNA.61194,1401,2040099,,,,2038866,2040098,1000026,,5027630,2000009,1024255,org.intermine.model.bio.MRNA
,,mRNA.61223,966,2040108,,,,2038866,2040107,1000026,,5027632,2000009,2040105,org.intermine.model.bio.MRNA
,,mRNA.61232,891,2040114,,,,2038866,2040113,1000026,,5027634,2000009,1009961,org.intermine.model.bio.MRNA
,,mRNA.61277,6717,2040122,,,,2038866,2040121,1000026,,5027636,2000009,1017229,org.intermine.model.bio.MRNA
,,mRNA.59992,1290,2040130,,,,2038866,2040129,1000026,,5027638,2000009,1010678,org.intermine.model.bio.MRNA
,,mRNA.60461,684,2040138,,,,2038866,2040137,1000026,,5027640,2000009,1012272,org.intermine.model.bio.MRNA
,,mRNA.60862,8160,2040144,,,,2038866,2040143,1000026,,5027642,2000009,1004820,org.intermine.model.bio.MRNA
,,mRNA.60076,708,2040150,,,,2038866,2040149,1000026,,5027644,2000009,1011393,org.intermine.model.bio.MRNA
,,mRNA.60084,1632,2040158,,,,2038866,2040157,1000026,,5027646,2000009,1016174,org.intermine.model.bio.MRNA
,,mRNA.60088,1245,2040166,,,,2038866,2040165,1000026,,5027648,2000009,1000267,org.intermine.model.bio.MRNA
,,mRNA.60486,1134,2040172,,,,2038866,2040171,1000026,,5027650,2000009,1020115,org.intermine.model.bio.MRNA
,,mRNA.60523,996,2040178,,,,2038866,2040177,1000026,,5027652,2000009,1009093,org.intermine.model.bio.MRNA
,,mRNA.60923,1014,2040186,,,,2038866,2040185,1000026,,5027654,2000009,1003181,org.intermine.model.bio.MRNA
,,mRNA.60164,2883,2040192,,,,2038866,2040191,1000026,,5027656,2000009,1021243,org.intermine.model.bio.MRNA
,,mRNA.60539,2232,2040198,,,,2038866,2040197,1000026,,5027658,2000009,1015000,org.intermine.model.bio.MRNA
,,mRNA.60557,942,2040204,,,,2038866,2040203,1000026,,5027660,2000009,1029808,org.intermine.model.bio.MRNA
,,mRNA.60944,1152,2040210,,,,2038866,2040209,1000026,,5027662,2000009,1025853,org.intermine.model.bio.MRNA
,,mRNA.60967,2844,2040232,,,,2038866,2040231,1000026,,5027664,2000009,1020508,org.intermine.model.bio.MRNA
,,mRNA.59734,804,2040238,,,,2038866,2040237,1000026,,5027666,2000009,1019590,org.intermine.model.bio.MRNA
,,mRNA.60205,843,2040244,,,,2038866,2040243,1000026,,5027668,2000009,1010547,org.intermine.model.bio.MRNA
,,mRNA.60973,1119,2040254,,,,2038866,2040253,1000026,,5027670,2000009,1030174,org.intermine.model.bio.MRNA
,,mRNA.59764,1779,2040260,,,,2038866,2040259,1000026,,5027672,2000009,1025152,org.intermine.model.bio.MRNA
,,mRNA.59770,1416,2040266,,,,2038866,2040265,1000026,,5027674,2000009,1028162,org.intermine.model.bio.MRNA
,,mRNA.60238,255,2040272,,,,2038866,2040271,1000026,,5027676,2000009,1008109,org.intermine.model.bio.MRNA
,,mRNA.60630,2487,2040282,,,,2038866,2040281,1000026,,5027678,2000009,1011772,org.intermine.model.bio.MRNA
,,mRNA.60637,2616,2040290,,,,2038866,2040289,1000026,,5027680,2000009,1014071,org.intermine.model.bio.MRNA
,,mRNA.60648,7386,2040296,,,,2038866,2040295,1000026,,5027682,2000009,1022962,org.intermine.model.bio.MRNA
,,mRNA.61019,2994,2040306,,,,2038866,2040305,1000026,,5027684,2000009,1017521,org.intermine.model.bio.MRNA
,,mRNA.61027,522,2040312,,,,2038866,2040311,1000026,,5027686,2000009,1028150,org.intermine.model.bio.MRNA
,,mRNA.60283,375,2040318,,,,2038866,2040317,1000026,,5027688,2000009,1019868,org.intermine.model.bio.MRNA
,,mRNA.60699,4071,2040334,,,,2038866,2040333,1000026,,5027690,2000009,1005601,org.intermine.model.bio.MRNA
,,mRNA.61087,876,2040342,,,,2038866,2040341,1000026,,5027692,2000009,1003976,org.intermine.model.bio.MRNA
,,mRNA.61104,1821,2040348,,,,2038866,2040347,1000026,,5027694,2000009,1026243,org.intermine.model.bio.MRNA
,,mRNA.59870,585,2040356,,,,2038866,2040355,1000026,,5027696,2000009,1025318,org.intermine.model.bio.MRNA
,,mRNA.59884,1062,2040362,,,,2038866,2040361,1000026,,5027698,2000009,1011235,org.intermine.model.bio.MRNA
,,mRNA.60340,1638,2040374,,,,2038866,2040373,1000026,,5027700,2000009,1004684,org.intermine.model.bio.MRNA
,,mRNA.60706,2382,2040382,,,,2038866,2040381,1000026,,5027702,2000009,1021361,org.intermine.model.bio.MRNA
,,mRNA.60709,1995,2040388,,,,2038866,2040387,1000026,,5027704,2000009,1016688,org.intermine.model.bio.MRNA
,,mRNA.61109,780,2040394,,,,2038866,2040393,1000026,,5027706,2000009,1021847,org.intermine.model.bio.MRNA
,,mRNA.59924,1749,2040402,,,,2038866,2040401,1000026,,5027708,2000009,1025738,org.intermine.model.bio.MRNA
,,mRNA.59953,7209,2040414,,,,2038866,2040413,1000026,,5027710,2000009,1003186,org.intermine.model.bio.MRNA
,,mRNA.59968,660,2040420,,,,2038866,2040419,1000026,,5027712,2000009,1027766,org.intermine.model.bio.MRNA
,,mRNA.60358,591,2040426,,,,2038866,2040425,1000026,,5027714,2000009,1008705,org.intermine.model.bio.MRNA
,,mRNA.60373,1257,2040436,,,,2038866,2040435,1000026,,5027716,2000009,1001624,org.intermine.model.bio.MRNA
,,mRNA.60383,441,2040442,,,,2038866,2040441,1000026,,5027718,2000009,1010068,org.intermine.model.bio.MRNA
,,mRNA.60390,1110,2040448,,,,2038866,2040447,1000026,,5027720,2000009,1004087,org.intermine.model.bio.MRNA
,,mRNA.60759,1305,2040466,,,,2038866,2040465,1000026,,5027722,2000009,1030753,org.intermine.model.bio.MRNA
,,mRNA.61191,858,2040472,,,,2038866,2040471,1000026,,5027724,2000009,1013554,org.intermine.model.bio.MRNA
,,mRNA.61208,696,2040478,,,,2038866,2040477,1000026,,5027726,2000009,1009388,org.intermine.model.bio.MRNA
,,mRNA.61213,693,2040486,,,,2038866,2040485,1000026,,5027728,2000009,1011517,org.intermine.model.bio.MRNA
,,mRNA.61258,1134,2040494,,,,2038866,2040493,1000026,,5027730,2000009,1026757,org.intermine.model.bio.MRNA
,,mRNA.60003,1872,2040502,,,,2038866,2040501,1000026,,5027732,2000009,1019447,org.intermine.model.bio.MRNA
