intermine_start,intermine_end,strand,id,featureid,locatedonid,class
489458,490856,1,2050839,2050840,2048348,org.intermine.model.bio.Location
489458,490856,1,2050842,2050843,2048348,org.intermine.model.bio.Location
489458,489534,1,2050844,2050845,2048348,org.intermine.model.bio.Location
489681,489750,1,2050846,2050847,2048348,org.intermine.model.bio.Location
489885,489997,1,2050848,2050849,2048348,org.intermine.model.bio.Location
490078,490207,1,2050850,2050851,2048348,org.intermine.model.bio.Location
490368,490424,1,2050852,2050853,2048348,org.intermine.model.bio.Location
490580,490664,1,2050854,2050855,2048348,org.intermine.model.bio.Location
490789,490856,1,2050856,2050857,2048348,org.intermine.model.bio.Location
494154,495497,1,2050858,2050859,2048348,org.intermine.model.bio.Location
494154,495497,1,2050861,2050862,2048348,org.intermine.model.bio.Location
494154,495497,1,2050863,2050864,2048348,org.intermine.model.bio.Location
509925,510518,1,2050865,2050866,2048348,org.intermine.model.bio.Location
509925,510518,1,2050868,2050869,2048348,org.intermine.model.bio.Location
509925,510518,1,2050870,2050871,2048348,org.intermine.model.bio.Location
825326,827130,-1,2050872,2050873,2048348,org.intermine.model.bio.Location
825326,827130,1,2050875,2050876,2048348,org.intermine.model.bio.Location
825326,825370,-1,2050877,2050878,2048348,org.intermine.model.bio.Location
825541,825601,-1,2050879,2050880,2048348,org.intermine.model.bio.Location
825741,825790,-1,2050881,2050882,2048348,org.intermine.model.bio.Location
825884,826177,-1,2050883,2050884,2048348,org.intermine.model.bio.Location
826290,826386,-1,2050885,2050886,2048348,org.intermine.model.bio.Location
826537,826601,-1,2050887,2050888,2048348,org.intermine.model.bio.Location
826658,826797,-1,2050889,2050890,2048348,org.intermine.model.bio.Location
827007,827130,-1,2050891,2050892,2048348,org.intermine.model.bio.Location
841526,842645,1,2050893,2050894,2048348,org.intermine.model.bio.Location
841526,842645,1,2050896,2050897,2048348,org.intermine.model.bio.Location
841526,841688,1,2050898,2050899,2048348,org.intermine.model.bio.Location
841826,841902,1,2050900,2050901,2048348,org.intermine.model.bio.Location
841990,842065,1,2050902,2050903,2048348,org.intermine.model.bio.Location
842260,842407,1,2050904,2050905,2048348,org.intermine.model.bio.Location
842534,842645,1,2050906,2050907,2048348,org.intermine.model.bio.Location
1139930,1142377,-1,2050908,2050909,2048348,org.intermine.model.bio.Location
1139930,1142377,1,2050911,2050912,2048348,org.intermine.model.bio.Location
1139930,1140387,-1,2050913,2050914,2048348,org.intermine.model.bio.Location
1140576,1142058,-1,2050915,2050916,2048348,org.intermine.model.bio.Location
1142264,1142377,-1,2050917,2050918,2048348,org.intermine.model.bio.Location
1142961,1144469,1,2050919,2050920,2048348,org.intermine.model.bio.Location
1142961,1144469,1,2050922,2050923,2048348,org.intermine.model.bio.Location
1142961,1143229,1,2050924,2050925,2048348,org.intermine.model.bio.Location
1143420,1143470,1,2050926,2050927,2048348,org.intermine.model.bio.Location
1143628,1143738,1,2050928,2050929,2048348,org.intermine.model.bio.Location
1143831,1143905,1,2050930,2050931,2048348,org.intermine.model.bio.Location
1144078,1144256,1,2050932,2050933,2048348,org.intermine.model.bio.Location
1144348,1144469,1,2050934,2050935,2048348,org.intermine.model.bio.Location
1145354,1146028,1,2050936,2050937,2048348,org.intermine.model.bio.Location
1145354,1146028,1,2050939,2050940,2048348,org.intermine.model.bio.Location
1145354,1146028,1,2050941,2050942,2048348,org.intermine.model.bio.Location
1150638,1155143,-1,2050943,2050944,2048348,org.intermine.model.bio.Location
1150638,1155143,1,2050946,2050947,2048348,org.intermine.model.bio.Location
1150638,1155143,-1,2050948,2050949,2048348,org.intermine.model.bio.Location
1156237,1158699,1,2050950,2050951,2048348,org.intermine.model.bio.Location
1156237,1158699,1,2050953,2050954,2048348,org.intermine.model.bio.Location
1156237,1158699,1,2050955,2050956,2048348,org.intermine.model.bio.Location
1468534,1469405,-1,2050957,2050958,2048348,org.intermine.model.bio.Location
1468534,1469405,1,2050960,2050961,2048348,org.intermine.model.bio.Location
1468534,1469241,-1,2050962,2050963,2048348,org.intermine.model.bio.Location
1469337,1469405,-1,2050964,2050965,2048348,org.intermine.model.bio.Location
1171329,1173473,1,2050966,2050967,2048348,org.intermine.model.bio.Location
1171329,1173473,1,2050969,2050970,2048348,org.intermine.model.bio.Location
1171329,1173473,1,2050971,2050972,2048348,org.intermine.model.bio.Location
1175193,1180497,1,2050973,2050974,2048348,org.intermine.model.bio.Location
1175193,1180497,1,2050976,2050977,2048348,org.intermine.model.bio.Location
1175193,1176381,1,2050978,2050979,2048348,org.intermine.model.bio.Location
1176487,1176903,1,2050980,2050981,2048348,org.intermine.model.bio.Location
1177030,1177092,1,2050982,2050983,2048348,org.intermine.model.bio.Location
1177203,1177271,1,2050984,2050985,2048348,org.intermine.model.bio.Location
1177442,1177948,1,2050986,2050987,2048348,org.intermine.model.bio.Location
1178064,1178384,1,2050988,2050989,2048348,org.intermine.model.bio.Location
1178654,1179241,1,2050990,2050991,2048348,org.intermine.model.bio.Location
1179424,1179534,1,2050992,2050993,2048348,org.intermine.model.bio.Location
1179668,1180497,1,2050994,2050995,2048348,org.intermine.model.bio.Location
1471839,1472912,1,2050996,2050997,2048348,org.intermine.model.bio.Location
1471839,1472912,1,2050999,2051000,2048348,org.intermine.model.bio.Location
1471839,1472912,1,2051001,2051002,2048348,org.intermine.model.bio.Location
1480935,1482199,-1,2051003,2051004,2048348,org.intermine.model.bio.Location
1480935,1482199,1,2051006,2051007,2048348,org.intermine.model.bio.Location
1480935,1481990,-1,2051008,2051009,2048348,org.intermine.model.bio.Location
1482146,1482199,-1,2051010,2051011,2048348,org.intermine.model.bio.Location
1492361,1493696,1,2051012,2051013,2048348,org.intermine.model.bio.Location
1492361,1493696,1,2051015,2051016,2048348,org.intermine.model.bio.Location
1492361,1492414,1,2051017,2051018,2048348,org.intermine.model.bio.Location
1492647,1493696,1,2051019,2051020,2048348,org.intermine.model.bio.Location
556081,557949,1,2051021,2051022,2048348,org.intermine.model.bio.Location
556081,557949,1,2051024,2051025,2048348,org.intermine.model.bio.Location
556081,556212,1,2051026,2051027,2048348,org.intermine.model.bio.Location
556604,557102,1,2051028,2051029,2048348,org.intermine.model.bio.Location
557235,557294,1,2051030,2051031,2048348,org.intermine.model.bio.Location
557404,557446,1,2051032,2051033,2048348,org.intermine.model.bio.Location
557575,557647,1,2051034,2051035,2048348,org.intermine.model.bio.Location
557743,557805,1,2051036,2051037,2048348,org.intermine.model.bio.Location
557902,557949,1,2051038,2051039,2048348,org.intermine.model.bio.Location
569115,570365,-1,2051040,2051041,2048348,org.intermine.model.bio.Location
569115,570365,1,2051043,2051044,2048348,org.intermine.model.bio.Location
569115,569299,-1,2051045,2051046,2048348,org.intermine.model.bio.Location
569532,569609,-1,2051047,2051048,2048348,org.intermine.model.bio.Location
569862,569912,-1,2051049,2051050,2048348,org.intermine.model.bio.Location
570077,570139,-1,2051051,2051052,2048348,org.intermine.model.bio.Location
570299,570365,-1,2051053,2051054,2048348,org.intermine.model.bio.Location
883505,885582,-1,2051055,2051056,2048348,org.intermine.model.bio.Location
883505,885582,1,2051058,2051059,2048348,org.intermine.model.bio.Location
883505,883715,-1,2051060,2051061,2048348,org.intermine.model.bio.Location
883954,884078,-1,2051062,2051063,2048348,org.intermine.model.bio.Location
884209,885582,-1,2051064,2051065,2048348,org.intermine.model.bio.Location
1201802,1206964,1,2051066,2051067,2048348,org.intermine.model.bio.Location
1201802,1206964,1,2051069,2051070,2048348,org.intermine.model.bio.Location
1201802,1206964,1,2051071,2051072,2048348,org.intermine.model.bio.Location
575670,576500,1,2051073,2051074,2048348,org.intermine.model.bio.Location
575670,576500,1,2051076,2051077,2048348,org.intermine.model.bio.Location
575670,576500,1,2051078,2051079,2048348,org.intermine.model.bio.Location
913220,914470,1,2051080,1000082,2048348,org.intermine.model.bio.Location
913220,914470,1,2051082,2051083,2048348,org.intermine.model.bio.Location
913220,914470,1,2051084,2051085,2048348,org.intermine.model.bio.Location
944164,946458,1,2051086,2051087,2048348,org.intermine.model.bio.Location
944164,946458,1,2051089,2051090,2048348,org.intermine.model.bio.Location
944164,946458,1,2051091,2051092,2048348,org.intermine.model.bio.Location
627745,628310,1,2051093,2051094,2048348,org.intermine.model.bio.Location
627745,628310,1,2051096,2051097,2048348,org.intermine.model.bio.Location
627745,627857,1,2051098,2051099,2048348,org.intermine.model.bio.Location
628088,628310,1,2051100,2051101,2048348,org.intermine.model.bio.Location
947023,949488,1,2051102,2051103,2048348,org.intermine.model.bio.Location
947023,949488,1,2051105,2051106,2048348,org.intermine.model.bio.Location
947023,949488,1,2051107,2051108,2048348,org.intermine.model.bio.Location
950398,953712,1,2051109,2051110,2048348,org.intermine.model.bio.Location
950398,953712,1,2051112,2051113,2048348,org.intermine.model.bio.Location
950398,953712,1,2051114,2051115,2048348,org.intermine.model.bio.Location
1277997,1279172,1,2051116,2051117,2048348,org.intermine.model.bio.Location
1277997,1279172,1,2051119,2051120,2048348,org.intermine.model.bio.Location
1277997,1278035,1,2051121,2051122,2048348,org.intermine.model.bio.Location
1278047,1278112,1,2051123,2051124,2048348,org.intermine.model.bio.Location
1278218,1278278,1,2051125,2051126,2048348,org.intermine.model.bio.Location
1278587,1278845,1,2051127,2051128,2048348,org.intermine.model.bio.Location
1279040,1279172,1,2051129,2051130,2048348,org.intermine.model.bio.Location
650576,654832,-1,2051131,2051132,2048348,org.intermine.model.bio.Location
650576,654832,1,2051134,2051135,2048348,org.intermine.model.bio.Location
650576,654832,-1,2051136,2051137,2048348,org.intermine.model.bio.Location
140976,150587,1,2051138,2051139,2048348,org.intermine.model.bio.Location
140976,150587,1,2051141,2051142,2048348,org.intermine.model.bio.Location
140976,142480,1,2051143,2051144,2048348,org.intermine.model.bio.Location
142568,142632,1,2051145,2051146,2048348,org.intermine.model.bio.Location
142750,150587,1,2051147,2051148,2048348,org.intermine.model.bio.Location
175540,177440,1,2051149,2051150,2048348,org.intermine.model.bio.Location
175540,177440,1,2051152,2051153,2048348,org.intermine.model.bio.Location
175540,175601,1,2051154,2051155,2048348,org.intermine.model.bio.Location
175946,176066,1,2051156,2051157,2048348,org.intermine.model.bio.Location
176262,177440,1,2051158,2051159,2048348,org.intermine.model.bio.Location
20080,27885,1,2051160,2051161,2048348,org.intermine.model.bio.Location
20080,27885,1,2051163,2051164,2048348,org.intermine.model.bio.Location
20080,25533,1,2051165,2051166,2048348,org.intermine.model.bio.Location
26527,27885,1,2051167,2051168,2048348,org.intermine.model.bio.Location
222269,224154,1,2051169,2051170,2048348,org.intermine.model.bio.Location
222269,224154,1,2051172,2051173,2048348,org.intermine.model.bio.Location
222269,222282,1,2051174,2051175,2048348,org.intermine.model.bio.Location
222714,224154,1,2051176,2051177,2048348,org.intermine.model.bio.Location
58162,59240,-1,2051178,2051179,2048348,org.intermine.model.bio.Location
58162,59240,1,2051181,2051182,2048348,org.intermine.model.bio.Location
58162,59022,-1,2051183,2051184,2048348,org.intermine.model.bio.Location
59172,59240,-1,2051185,2051186,2048348,org.intermine.model.bio.Location
350179,350955,-1,2051187,2051188,2048348,org.intermine.model.bio.Location
350179,350955,1,2051190,2051191,2048348,org.intermine.model.bio.Location
350179,350955,-1,2051192,2051193,2048348,org.intermine.model.bio.Location
102491,104592,-1,2051194,2051195,2048348,org.intermine.model.bio.Location
102491,104592,1,2051197,2051198,2048348,org.intermine.model.bio.Location
102491,102571,-1,2051199,2051200,2048348,org.intermine.model.bio.Location
102726,104345,-1,2051201,2051202,2048348,org.intermine.model.bio.Location
104467,104592,-1,2051203,2051204,2048348,org.intermine.model.bio.Location
119260,120748,-1,2051205,2051206,2048348,org.intermine.model.bio.Location
119260,120748,1,2051208,2051209,2048348,org.intermine.model.bio.Location
119260,120216,-1,2051210,2051211,2048348,org.intermine.model.bio.Location
120259,120450,-1,2051212,2051213,2048348,org.intermine.model.bio.Location
120593,120748,-1,2051214,2051215,2048348,org.intermine.model.bio.Location
364062,364901,-1,2051216,2051217,2048348,org.intermine.model.bio.Location
364062,364901,1,2051219,2051220,2048348,org.intermine.model.bio.Location
364062,364901,-1,2051221,2051222,2048348,org.intermine.model.bio.Location
694595,695254,-1,2051223,2051224,2048348,org.intermine.model.bio.Location
694595,695254,1,2051226,2051227,2048348,org.intermine.model.bio.Location
694595,695254,-1,2051228,2051229,2048348,org.intermine.model.bio.Location
1006763,1008532,1,2051230,2051231,2048348,org.intermine.model.bio.Location
1006763,1008532,1,2051233,2051234,2048348,org.intermine.model.bio.Location
1006763,1008532,1,2051235,2051236,2048348,org.intermine.model.bio.Location
1014468,1015508,-1,2051237,2051238,2048348,org.intermine.model.bio.Location
1014468,1015508,1,2051240,2051241,2048348,org.intermine.model.bio.Location
1014468,1015508,-1,2051242,2051243,2048348,org.intermine.model.bio.Location
1303380,1307779,-1,2051244,2051245,2048348,org.intermine.model.bio.Location
1303380,1307779,1,2051247,2051248,2048348,org.intermine.model.bio.Location
1303380,1303496,-1,2051249,2051250,2048348,org.intermine.model.bio.Location
1303663,1303964,-1,2051251,2051252,2048348,org.intermine.model.bio.Location
1304170,1307779,-1,2051253,2051254,2048348,org.intermine.model.bio.Location
389597,398007,-1,2051255,2051256,2048348,org.intermine.model.bio.Location
389597,398007,1,2051258,2051259,2048348,org.intermine.model.bio.Location
389597,391021,-1,2051260,2051261,2048348,org.intermine.model.bio.Location
391216,391867,-1,2051262,2051263,2048348,org.intermine.model.bio.Location
392001,394225,-1,2051264,2051265,2048348,org.intermine.model.bio.Location
394362,394556,-1,2051266,2051267,2048348,org.intermine.model.bio.Location
394671,394768,-1,2051268,2051269,2048348,org.intermine.model.bio.Location
394922,395076,-1,2051270,2051271,2048348,org.intermine.model.bio.Location
395177,395271,-1,2051272,2051273,2048348,org.intermine.model.bio.Location
395414,395514,-1,2051274,2051275,2048348,org.intermine.model.bio.Location
395680,395720,-1,2051276,2051277,2048348,org.intermine.model.bio.Location
395830,395942,-1,2051278,2051279,2048348,org.intermine.model.bio.Location
396019,396137,-1,2051280,2051281,2048348,org.intermine.model.bio.Location
396172,396357,-1,2051282,2051283,2048348,org.intermine.model.bio.Location
396443,396485,-1,2051284,2051285,2048348,org.intermine.model.bio.Location
396652,396762,-1,2051286,2051287,2048348,org.intermine.model.bio.Location
396904,396980,-1,2051288,2051289,2048348,org.intermine.model.bio.Location
397120,397342,-1,2051290,2051291,2048348,org.intermine.model.bio.Location
397485,397589,-1,2051292,2051293,2048348,org.intermine.model.bio.Location
397737,397898,-1,2051294,2051295,2048348,org.intermine.model.bio.Location
397969,398007,-1,2051296,2051297,2048348,org.intermine.model.bio.Location
729664,732126,-1,2051298,2051299,2048348,org.intermine.model.bio.Location
729664,732126,1,2051301,2051302,2048348,org.intermine.model.bio.Location
729664,732126,-1,2051303,2051304,2048348,org.intermine.model.bio.Location
