secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,geneid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,exon.30980,573,2008511,,,,2005087,1025663,2008510,1000026,5017612,2000012,org.intermine.model.bio.Exon
,,exon.31029,428,2008517,,,,2005087,1016127,2008516,1000026,5017613,2000012,org.intermine.model.bio.Exon
,,exon.31028,10,2008519,,,,2005087,1016127,2008518,1000026,5017614,2000012,org.intermine.model.bio.Exon
,,exon.31039,381,2008525,,,,2005087,1014551,2008524,1000026,5017615,2000012,org.intermine.model.bio.Exon
,,exon.31117,318,2008531,,,,2005087,1001984,2008530,1000026,5017616,2000012,org.intermine.model.bio.Exon
,,exon.31119,105,2008533,,,,2005087,1001984,2008532,1000026,5017617,2000012,org.intermine.model.bio.Exon
,,exon.31118,119,2008535,,,,2005087,1001984,2008534,1000026,5017618,2000012,org.intermine.model.bio.Exon
,,exon.31116,78,2008537,,,,2005087,1001984,2008536,1000026,5017619,2000012,org.intermine.model.bio.Exon
,,exon.31121,72,2008539,,,,2005087,1001984,2008538,1000026,5017620,2000012,org.intermine.model.bio.Exon
,,exon.31120,52,2008541,,,,2005087,1001984,2008540,1000026,5017621,2000012,org.intermine.model.bio.Exon
,,exon.31175,4263,2008547,,,,2005087,1028337,2008546,1000026,5017622,2000012,org.intermine.model.bio.Exon
,,exon.31218,1680,2008553,,,,2005087,1025398,2008552,1000026,5017623,2000012,org.intermine.model.bio.Exon
,,exon.31221,1482,2008559,,,,2005087,1018751,2008558,1000026,5017624,2000012,org.intermine.model.bio.Exon
,,exon.31226,69,2008565,,,,2005087,1005371,2008564,1000026,5017625,2000012,org.intermine.model.bio.Exon
,,exon.31227,114,2008567,,,,2005087,1005371,2008566,1000026,5017626,2000012,org.intermine.model.bio.Exon
,,exon.31232,846,2008573,,,,2005087,1005152,2008572,1000026,5017627,2000012,org.intermine.model.bio.Exon
,,exon.31230,658,2008575,,,,2005087,1005152,2008574,1000026,5017628,2000012,org.intermine.model.bio.Exon
,,exon.31233,342,2008577,,,,2005087,1005152,2008576,1000026,5017629,2000012,org.intermine.model.bio.Exon
,,exon.31231,83,2008579,,,,2005087,1005152,2008578,1000026,5017630,2000012,org.intermine.model.bio.Exon
,,exon.31247,363,2008585,,,,2005087,1019127,2008584,1000026,5017631,2000012,org.intermine.model.bio.Exon
,,exon.31249,333,2008587,,,,2005087,1019127,2008586,1000026,5017632,2000012,org.intermine.model.bio.Exon
,,exon.31248,447,2008589,,,,2005087,1019127,2008588,1000026,5017633,2000012,org.intermine.model.bio.Exon
,,exon.31322,2322,2008595,,,,2005087,1007104,2008594,1000026,5017634,2000012,org.intermine.model.bio.Exon
,,exon.32016,1401,2008601,,,,2005087,1011832,2008600,1000026,5017635,2000012,org.intermine.model.bio.Exon
,,exon.32018,205,2008603,,,,2005087,1011832,2008602,1000026,5017636,2000012,org.intermine.model.bio.Exon
,,exon.32013,69,2008605,,,,2005087,1011832,2008604,1000026,5017637,2000012,org.intermine.model.bio.Exon
,,exon.32014,116,2008607,,,,2005087,1011832,2008606,1000026,5017638,2000012,org.intermine.model.bio.Exon
,,exon.32017,14,2008609,,,,2005087,1011832,2008608,1000026,5017639,2000012,org.intermine.model.bio.Exon
,,exon.32015,150,2008611,,,,2005087,1011832,2008610,1000026,5017640,2000012,org.intermine.model.bio.Exon
,,exon.32019,253,2008613,,,,2005087,1011832,2008612,1000026,5017641,2000012,org.intermine.model.bio.Exon
,,exon.32044,441,2008619,,,,2005087,1030350,2008618,1000026,5017642,2000012,org.intermine.model.bio.Exon
,,exon.32043,90,2008621,,,,2005087,1030350,2008620,1000026,5017643,2000012,org.intermine.model.bio.Exon
,,exon.32045,1467,2008623,,,,2005087,1030350,2008622,1000026,5017644,2000012,org.intermine.model.bio.Exon
,,exon.32051,124,2008629,,,,2005087,1014535,2008628,1000026,5017645,2000012,org.intermine.model.bio.Exon
,,exon.32049,301,2008631,,,,2005087,1014535,2008630,1000026,5017646,2000012,org.intermine.model.bio.Exon
,,exon.32050,40,2008633,,,,2005087,1014535,2008632,1000026,5017647,2000012,org.intermine.model.bio.Exon
,,exon.31394,603,2008639,,,,2005087,1005542,2008638,1000026,5017648,2000012,org.intermine.model.bio.Exon
,,exon.31397,126,2008645,,,,2005087,1017966,2008644,1000026,5017649,2000012,org.intermine.model.bio.Exon
,,exon.31532,1809,2008651,,,,2005087,1014781,2008650,1000026,5017650,2000012,org.intermine.model.bio.Exon
,,exon.31587,1248,2008657,,,,2005087,1028457,2008656,1000026,5017651,2000012,org.intermine.model.bio.Exon
,,exon.31594,1278,2008663,,,,2005087,1022137,2008662,1000026,5017652,2000012,org.intermine.model.bio.Exon
,,exon.31644,42,2008669,,,,2005087,1019393,2008668,1000026,5017653,2000012,org.intermine.model.bio.Exon
,,exon.31645,2775,2008671,,,,2005087,1019393,2008670,1000026,5017654,2000012,org.intermine.model.bio.Exon
,,exon.31710,429,2008677,,,,2005087,1016767,2008676,1000026,5017655,2000012,org.intermine.model.bio.Exon
,,exon.31737,5475,2008683,,,,2005087,1016891,2008682,1000026,5017656,2000012,org.intermine.model.bio.Exon
,,exon.31743,2373,2008689,,,,2005087,1026571,2008688,1000026,5017657,2000012,org.intermine.model.bio.Exon
,,exon.31744,45,2008691,,,,2005087,1026571,2008690,1000026,5017658,2000012,org.intermine.model.bio.Exon
,,exon.31768,414,2008697,,,,2005087,1008778,2008696,1000026,5017659,2000012,org.intermine.model.bio.Exon
,,exon.31769,2625,2008699,,,,2005087,1008778,2008698,1000026,5017660,2000012,org.intermine.model.bio.Exon
,,exon.31800,296,2008705,,,,2005087,1006836,2008704,1000026,5017661,2000012,org.intermine.model.bio.Exon
,,exon.31797,264,2008707,,,,2005087,1006836,2008706,1000026,5017662,2000012,org.intermine.model.bio.Exon
,,exon.31801,140,2008709,,,,2005087,1006836,2008708,1000026,5017663,2000012,org.intermine.model.bio.Exon
,,exon.31802,52,2008711,,,,2005087,1006836,2008710,1000026,5017664,2000012,org.intermine.model.bio.Exon
,,exon.31799,70,2008713,,,,2005087,1006836,2008712,1000026,5017665,2000012,org.intermine.model.bio.Exon
,,exon.31798,291,2008715,,,,2005087,1006836,2008714,1000026,5017666,2000012,org.intermine.model.bio.Exon
,,exon.31849,4815,2008721,,,,2005087,1018230,2008720,1000026,5017667,2000012,org.intermine.model.bio.Exon
,,exon.31853,124,2008727,,,,2005087,1008442,2008726,1000026,5017668,2000012,org.intermine.model.bio.Exon
,,exon.31852,842,2008729,,,,2005087,1008442,2008728,1000026,5017669,2000012,org.intermine.model.bio.Exon
,,exon.31921,79,2008735,,,,2005087,1027567,2008734,1000026,5017670,2000012,org.intermine.model.bio.Exon
,,exon.31922,167,2008737,,,,2005087,1027567,2008736,1000026,5017671,2000012,org.intermine.model.bio.Exon
,,exon.31919,47,2008739,,,,2005087,1027567,2008738,1000026,5017672,2000012,org.intermine.model.bio.Exon
,,exon.31920,364,2008741,,,,2005087,1027567,2008740,1000026,5017673,2000012,org.intermine.model.bio.Exon
,,exon.31942,3207,2008747,,,,2005087,1023933,2008746,1000026,5017674,2000012,org.intermine.model.bio.Exon
,,exon.31987,213,2008753,,,,2005087,1003813,2008752,1000026,5017675,2000012,org.intermine.model.bio.Exon
,,exon.32080,69,2008760,,,,2005087,2008755,2008759,1000026,5017677,2000012,org.intermine.model.bio.Exon
,,exon.32093,57,2008767,,,,2005087,2008762,2008766,1000026,5017679,2000012,org.intermine.model.bio.Exon
,,exon.29817,947,2008774,,,,2005087,2008769,2008773,1000026,5017681,2000012,org.intermine.model.bio.Exon
,,exon.29818,55,2008776,,,,2005087,2008769,2008775,1000026,5017682,2000012,org.intermine.model.bio.Exon
,,exon.29833,1269,2008782,,,,2005087,1024583,2008781,1000026,5017683,2000012,org.intermine.model.bio.Exon
,,exon.29832,7716,2008784,,,,2005087,1024583,2008783,1000026,5017684,2000012,org.intermine.model.bio.Exon
,,exon.29882,1002,2008790,,,,2005087,1017068,2008789,1000026,5017685,2000012,org.intermine.model.bio.Exon
,,exon.29883,69,2008792,,,,2005087,1017068,2008791,1000026,5017686,2000012,org.intermine.model.bio.Exon
,,exon.29912,849,2008798,,,,2005087,1022556,2008797,1000026,5017687,2000012,org.intermine.model.bio.Exon
,,exon.29915,429,2008805,,,,2005087,2008800,2008804,1000026,5017689,2000012,org.intermine.model.bio.Exon
,,exon.29974,84,2008812,,,,2005087,2008807,2008811,1000026,5017691,2000012,org.intermine.model.bio.Exon
,,exon.30035,1932,2008818,,,,2005087,1030943,2008817,1000026,5017692,2000012,org.intermine.model.bio.Exon
,,exon.30308,146,2008824,,,,2005087,1028585,2008823,1000026,5017693,2000012,org.intermine.model.bio.Exon
,,exon.30305,82,2008826,,,,2005087,1028585,2008825,1000026,5017694,2000012,org.intermine.model.bio.Exon
,,exon.30306,112,2008828,,,,2005087,1028585,2008827,1000026,5017695,2000012,org.intermine.model.bio.Exon
,,exon.30309,100,2008830,,,,2005087,1028585,2008829,1000026,5017696,2000012,org.intermine.model.bio.Exon
,,exon.30307,88,2008832,,,,2005087,1028585,2008831,1000026,5017697,2000012,org.intermine.model.bio.Exon
,,exon.30521,54,2008839,,,,2005087,2008834,2008838,1000026,5017699,2000012,org.intermine.model.bio.Exon
,,exon.30520,81,2008841,,,,2005087,2008834,2008840,1000026,5017700,2000012,org.intermine.model.bio.Exon
,,exon.30516,78,2008843,,,,2005087,2008834,2008842,1000026,5017701,2000012,org.intermine.model.bio.Exon
,,exon.30519,50,2008845,,,,2005087,2008834,2008844,1000026,5017702,2000012,org.intermine.model.bio.Exon
,,exon.30518,86,2008847,,,,2005087,2008834,2008846,1000026,5017703,2000012,org.intermine.model.bio.Exon
,,exon.30517,82,2008849,,,,2005087,2008834,2008848,1000026,5017704,2000012,org.intermine.model.bio.Exon
,,exon.30071,70,2008855,,,,2005087,1019930,2008854,1000026,5017705,2000012,org.intermine.model.bio.Exon
,,exon.30072,377,2008857,,,,2005087,1019930,2008856,1000026,5017706,2000012,org.intermine.model.bio.Exon
,,exon.30070,381,2008859,,,,2005087,1019930,2008858,1000026,5017707,2000012,org.intermine.model.bio.Exon
,,exon.30320,1740,2008865,,,,2005087,1007527,2008864,1000026,5017708,2000012,org.intermine.model.bio.Exon
,,exon.30558,915,2008871,,,,2005087,1011712,2008870,1000026,5017709,2000012,org.intermine.model.bio.Exon
,,exon.30582,99,2008877,,,,2005087,1018481,2008876,1000026,5017710,2000012,org.intermine.model.bio.Exon
,,exon.30583,114,2008879,,,,2005087,1018481,2008878,1000026,5017711,2000012,org.intermine.model.bio.Exon
,,exon.30581,96,2008881,,,,2005087,1018481,2008880,1000026,5017712,2000012,org.intermine.model.bio.Exon
,,exon.30579,108,2008883,,,,2005087,1018481,2008882,1000026,5017713,2000012,org.intermine.model.bio.Exon
,,exon.30580,102,2008885,,,,2005087,1018481,2008884,1000026,5017714,2000012,org.intermine.model.bio.Exon
,,exon.30092,1521,2008891,,,,2005087,1007829,2008890,1000026,5017715,2000012,org.intermine.model.bio.Exon
,,exon.30111,1428,2008897,,,,2005087,1024830,2008896,1000026,5017716,2000012,org.intermine.model.bio.Exon
,,exon.30368,1068,2008903,,,,2005087,1012772,2008902,1000026,5017717,2000012,org.intermine.model.bio.Exon
,,exon.30372,142,2008909,,,,2005087,1005552,2008908,1000026,5017718,2000012,org.intermine.model.bio.Exon
,,exon.30371,2396,2008911,,,,2005087,1005552,2008910,1000026,5017719,2000012,org.intermine.model.bio.Exon
,,exon.30375,576,2008917,,,,2005087,1007111,2008916,1000026,5017720,2000012,org.intermine.model.bio.Exon
,,exon.30145,3942,2008923,,,,2005087,1009474,2008922,1000026,5017721,2000012,org.intermine.model.bio.Exon
,,exon.30434,1071,2008929,,,,2005087,1030469,2008928,1000026,5017722,2000012,org.intermine.model.bio.Exon
,,exon.30444,411,2008935,,,,2005087,1026576,2008934,1000026,5017723,2000012,org.intermine.model.bio.Exon
,,exon.30445,117,2008937,,,,2005087,1026576,2008936,1000026,5017724,2000012,org.intermine.model.bio.Exon
,,exon.30636,387,2008943,,,,2005087,1020948,2008942,1000026,5017725,2000012,org.intermine.model.bio.Exon
,,exon.30641,1194,2008949,,,,2005087,1010134,2008948,1000026,5017726,2000012,org.intermine.model.bio.Exon
,,exon.30476,1287,2008955,,,,2005087,1025538,2008954,1000026,5017727,2000012,org.intermine.model.bio.Exon
,,exon.30479,1008,2008961,,,,2005087,1022142,2008960,1000026,5017728,2000012,org.intermine.model.bio.Exon
,,exon.30673,2793,2008967,,,,2005087,1021416,2008966,1000026,5017729,2000012,org.intermine.model.bio.Exon
,,exon.30246,193,2008973,,,,2005087,1030579,2008972,1000026,5017730,2000012,org.intermine.model.bio.Exon
,,exon.30245,275,2008975,,,,2005087,1030579,2008974,1000026,5017731,2000012,org.intermine.model.bio.Exon
,,exon.31358,3393,2008981,,,,2005087,1014397,2008980,1000026,5017732,2000012,org.intermine.model.bio.Exon
,,exon.31361,1577,2008987,,,,2005087,1019645,2008986,1000026,5017733,2000012,org.intermine.model.bio.Exon
,,exon.31362,58,2008989,,,,2005087,1019645,2008988,1000026,5017734,2000012,org.intermine.model.bio.Exon
,,exon.30757,5250,2008995,,,,2005087,1022642,2008994,1000026,5017735,2000012,org.intermine.model.bio.Exon
,,exon.30837,48,2009001,,,,2005087,1021669,2009000,1000026,5017736,2000012,org.intermine.model.bio.Exon
,,exon.30839,320,2009003,,,,2005087,1021669,2009002,1000026,5017737,2000012,org.intermine.model.bio.Exon
,,exon.30838,121,2009005,,,,2005087,1021669,2009004,1000026,5017738,2000012,org.intermine.model.bio.Exon
,,exon.30903,178,2009011,,,,2005087,1004047,2009010,1000026,5017739,2000012,org.intermine.model.bio.Exon
,,exon.30904,7,2009013,,,,2005087,1004047,2009012,1000026,5017740,2000012,org.intermine.model.bio.Exon
,,exon.30900,253,2009015,,,,2005087,1004047,2009014,1000026,5017741,2000012,org.intermine.model.bio.Exon
,,exon.30901,258,2009017,,,,2005087,1004047,2009016,1000026,5017742,2000012,org.intermine.model.bio.Exon
,,exon.30897,233,2009019,,,,2005087,1004047,2009018,1000026,5017743,2000012,org.intermine.model.bio.Exon
,,exon.30899,119,2009021,,,,2005087,1004047,2009020,1000026,5017744,2000012,org.intermine.model.bio.Exon
,,exon.30902,180,2009023,,,,2005087,1004047,2009022,1000026,5017745,2000012,org.intermine.model.bio.Exon
,,exon.30898,200,2009025,,,,2005087,1004047,2009024,1000026,5017746,2000012,org.intermine.model.bio.Exon
,,exon.30959,3807,2009031,,,,2005087,1020318,2009030,1000026,5017747,2000012,org.intermine.model.bio.Exon
,,exon.30997,1272,2009037,,,,2005087,1027574,2009036,1000026,5017748,2000012,org.intermine.model.bio.Exon
,,exon.31017,126,2009043,,,,2005087,1012337,2009042,1000026,5017749,2000012,org.intermine.model.bio.Exon
,,exon.31015,72,2009045,,,,2005087,1012337,2009044,1000026,5017750,2000012,org.intermine.model.bio.Exon
,,exon.31019,34,2009047,,,,2005087,1012337,2009046,1000026,5017751,2000012,org.intermine.model.bio.Exon
,,exon.31018,101,2009049,,,,2005087,1012337,2009048,1000026,5017752,2000012,org.intermine.model.bio.Exon
,,exon.31014,97,2009051,,,,2005087,1012337,2009050,1000026,5017753,2000012,org.intermine.model.bio.Exon
,,exon.31016,356,2009053,,,,2005087,1012337,2009052,1000026,5017754,2000012,org.intermine.model.bio.Exon
,,exon.31068,267,2009059,,,,2005087,1023028,2009058,1000026,5017755,2000012,org.intermine.model.bio.Exon
,,exon.31067,204,2009061,,,,2005087,1023028,2009060,1000026,5017756,2000012,org.intermine.model.bio.Exon
,,exon.31083,4107,2009067,,,,2005087,1006968,2009066,1000026,5017757,2000012,org.intermine.model.bio.Exon
,,exon.31252,5541,2009073,,,,2005087,1010400,2009072,1000026,5017758,2000012,org.intermine.model.bio.Exon
,,exon.31275,1830,2009079,,,,2005087,1010025,2009078,1000026,5017759,2000012,org.intermine.model.bio.Exon
,,exon.31305,2189,2009085,,,,2005087,1008652,2009084,1000026,5017760,2000012,org.intermine.model.bio.Exon
,,exon.31303,102,2009087,,,,2005087,1008652,2009086,1000026,5017761,2000012,org.intermine.model.bio.Exon
,,exon.31304,72,2009089,,,,2005087,1008652,2009088,1000026,5017762,2000012,org.intermine.model.bio.Exon
,,exon.31302,93,2009091,,,,2005087,1008652,2009090,1000026,5017763,2000012,org.intermine.model.bio.Exon
,,exon.31301,72,2009093,,,,2005087,1008652,2009092,1000026,5017764,2000012,org.intermine.model.bio.Exon
,,exon.31300,139,2009095,,,,2005087,1008652,2009094,1000026,5017765,2000012,org.intermine.model.bio.Exon
,,exon.31314,3951,2009101,,,,2005087,1030938,2009100,1000026,5017766,2000012,org.intermine.model.bio.Exon
,,exon.31315,108,2009103,,,,2005087,1030938,2009102,1000026,5017767,2000012,org.intermine.model.bio.Exon
,,exon.31334,1698,2009109,,,,2005087,1023292,2009108,1000026,5017768,2000012,org.intermine.model.bio.Exon
,,exon.32032,8268,2009115,,,,2005087,1023019,2009114,1000026,5017769,2000012,org.intermine.model.bio.Exon
,,exon.31423,2127,2009121,,,,2005087,1013262,2009120,1000026,5017770,2000012,org.intermine.model.bio.Exon
,,exon.31441,1992,2009127,,,,2005087,1024201,2009126,1000026,5017771,2000012,org.intermine.model.bio.Exon
,,exon.31464,5169,2009133,,,,2005087,1011180,2009132,1000026,5017772,2000012,org.intermine.model.bio.Exon
,,exon.31468,3065,2009139,,,,2005087,1009903,2009138,1000026,5017773,2000012,org.intermine.model.bio.Exon
,,exon.31467,1489,2009141,,,,2005087,1009903,2009140,1000026,5017774,2000012,org.intermine.model.bio.Exon
,,exon.31481,63,2009147,,,,2005087,1011981,2009146,1000026,5017775,2000012,org.intermine.model.bio.Exon
,,exon.31479,82,2009149,,,,2005087,1011981,2009148,1000026,5017776,2000012,org.intermine.model.bio.Exon
,,exon.31482,168,2009151,,,,2005087,1011981,2009150,1000026,5017777,2000012,org.intermine.model.bio.Exon
,,exon.31480,189,2009153,,,,2005087,1011981,2009152,1000026,5017778,2000012,org.intermine.model.bio.Exon
,,exon.31478,56,2009155,,,,2005087,1011981,2009154,1000026,5017779,2000012,org.intermine.model.bio.Exon
,,exon.31568,58,2009161,,,,2005087,1020436,2009160,1000026,5017780,2000012,org.intermine.model.bio.Exon
,,exon.31565,244,2009163,,,,2005087,1020436,2009162,1000026,5017781,2000012,org.intermine.model.bio.Exon
,,exon.31567,60,2009165,,,,2005087,1020436,2009164,1000026,5017782,2000012,org.intermine.model.bio.Exon
,,exon.31566,101,2009167,,,,2005087,1020436,2009166,1000026,5017783,2000012,org.intermine.model.bio.Exon
,,exon.31564,87,2009169,,,,2005087,1020436,2009168,1000026,5017784,2000012,org.intermine.model.bio.Exon
,,exon.31562,79,2009171,,,,2005087,1020436,2009170,1000026,5017785,2000012,org.intermine.model.bio.Exon
,,exon.31563,637,2009173,,,,2005087,1020436,2009172,1000026,5017786,2000012,org.intermine.model.bio.Exon
,,exon.31572,68,2009179,,,,2005087,1027686,2009178,1000026,5017787,2000012,org.intermine.model.bio.Exon
,,exon.31571,97,2009181,,,,2005087,1027686,2009180,1000026,5017788,2000012,org.intermine.model.bio.Exon
,,exon.31573,129,2009183,,,,2005087,1027686,2009182,1000026,5017789,2000012,org.intermine.model.bio.Exon
,,exon.31574,783,2009185,,,,2005087,1027686,2009184,1000026,5017790,2000012,org.intermine.model.bio.Exon
,,exon.31609,2208,2009191,,,,2005087,1004747,2009190,1000026,5017791,2000012,org.intermine.model.bio.Exon
,,exon.31663,1002,2009197,,,,2005087,1015858,2009196,1000026,5017792,2000012,org.intermine.model.bio.Exon
,,exon.31725,1086,2009203,,,,2005087,1003929,2009202,1000026,5017793,2000012,org.intermine.model.bio.Exon
,,exon.31859,1002,2009209,,,,2005087,1006684,2009208,1000026,5017794,2000012,org.intermine.model.bio.Exon
,,exon.31881,1491,2009215,,,,2005087,1015057,2009214,1000026,5017795,2000012,org.intermine.model.bio.Exon
,,exon.31882,27,2009217,,,,2005087,1015057,2009216,1000026,5017796,2000012,org.intermine.model.bio.Exon
,,exon.31984,1938,2009223,,,,2005087,1009596,2009222,1000026,5017797,2000012,org.intermine.model.bio.Exon
,,exon.32073,243,2009229,,,,2005087,1019810,2009228,1000026,5017798,2000012,org.intermine.model.bio.Exon
,,exon.32077,54,2009236,,,,2005087,2009231,2009235,1000026,5017800,2000012,org.intermine.model.bio.Exon
