secondaryidentifier,uniprotaccession,uniprotname,length,ecnumber,primaryaccession,molecularweight,md5checksum,symbol,primaryidentifier,id,name,isfragment,isuniprotcanonical,organismid,canonicalproteinid,sequenceid,class
Q8IKG0,Q8IKG0,Q8IKG0_PLAF7,82,,Q8IKG0,9717,961dcab75a75c8d82b1226c100cbf7ca,,Q8IKG0_PLAF7,1024977,Putative uncharacterized protein,f,t,1000026,,1024974,org.intermine.model.bio.Protein
Q8IL62,Q8IL62,Q8IL62_PLAF7,564,,Q8IL62,65964,fa4ceacf8a7646c73b4e8bb478663df5,,Q8IL62_PLAF7,1024982,Putative uncharacterized protein,f,t,1000026,,1024979,org.intermine.model.bio.Protein
Q8ILU2,Q8ILU2,Q8ILU2_PLAF7,1474,,Q8ILU2,178501,1c737fd34756ae283f501551d9c44b18,,Q8ILU2_PLAF7,1024987,Putative uncharacterized protein,f,t,1000026,,1024984,org.intermine.model.bio.Protein
Q9NFB2,Q9NFB2,Q9NFB2_PLAF7,359,,Q9NFB2,40531,50013f626a1efed098b43c742bf721e2,,Q9NFB2_PLAF7,1024991,RIFIN,f,t,1000026,,1024989,org.intermine.model.bio.Protein
Q9U0K8,Q9U0K8,Q9U0K8_PLAF7,1960,,Q9U0K8,230124,f2337b6d77d2cdb671c581dd12d0ff1a,,Q9U0K8_PLAF7,1024997,Putative uncharacterized protein PFD0385w,f,t,1000026,,1024995,org.intermine.model.bio.Protein
O96150,O96150,O96150_PLAF7,132,,O96150,15114,69e398bad295b13ea80d7c7bc2e59b4f,,O96150_PLAF7,1025001,"DNA-directed RNA polymerase II 16 kDa subunit, putative",f,t,1000026,,1024999,org.intermine.model.bio.Protein
O97326,O97326,O97326_PLAF7,359,,O97326,39976,747553bd89242472ce8334ddfd21b5d2,,O97326_PLAF7,1025005,RIFIN,f,t,1000026,,1025003,org.intermine.model.bio.Protein
Q6LF72,Q6LF72,Q6LF72_PLAF7,334,,Q6LF72,40130,a7cf9ef582c3374d0dfd7b3fe46596bf,,Q6LF72_PLAF7,1025016,Putative uncharacterized protein,f,t,1000026,,1025009,org.intermine.model.bio.Protein
Q8I214,Q8I214,Q8I214_PLAF7,329,,Q8I214,37366,bcf99ab60d696131e196164d604891d2,,Q8I214_PLAF7,1025020,RIFIN,f,t,1000026,,1025018,org.intermine.model.bio.Protein
Q8I2P0,Q8I2P0,Q8I2P0_PLAF7,225,,Q8I2P0,26100,9c5b8d27a85fa5b0097d3bdd08d37b51,,Q8I2P0_PLAF7,1025025,Putative uncharacterized protein PFI1320c,f,t,1000026,,1025023,org.intermine.model.bio.Protein
Q8I3A3,Q8I3A3,Q8I3A3_PLAF7,1770,,Q8I3A3,207568,39c304d89538f9538701c60335f601b2,,Q8I3A3_PLAF7,1025029,Putative uncharacterized protein PFI0225w,f,t,1000026,,1025027,org.intermine.model.bio.Protein
Q8I3Z4,Q8I3Z4,Q8I3Z4_PLAF7,119,,Q8I3Z4,14052,1935c317971f8d58bc37132e49ce574b,,Q8I3Z4_PLAF7,1025033,Putative uncharacterized protein PFE0550w,f,t,1000026,,1025031,org.intermine.model.bio.Protein
Q8I4R1,Q8I4R1,Q8I4R1_PLAF7,378,,Q8I4R1,45352,767a680bb4cf9f68242a218429a0fd5c,,Q8I4R1_PLAF7,1025038,Putative uncharacterized protein,f,t,1000026,,1025035,org.intermine.model.bio.Protein
Q8I5G3,Q8I5G3,Q8I5G3_PLAF7,246,,Q8I5G3,29286,9a7740c9ab13733730a973addae56f4f,,Q8I5G3_PLAF7,1025043,Putative uncharacterized protein,f,t,1000026,,1025040,org.intermine.model.bio.Protein
Q8IB66,Q8IB66,Q8IB66_PLAF7,286,,Q8IB66,32441,b2e6e026a6faea146332e497b1cf20b4,,Q8IB66_PLAF7,1025047,"RNA-binding protein, putative",f,t,1000026,,1025045,org.intermine.model.bio.Protein
Q8IBT1,Q8IBT1,Q8IBT1_PLAF7,322,,Q8IBT1,37276,4f5bdb554b0eea56e97d0fe41e3830af,,Q8IBT1_PLAF7,1025051,"Transporter/permease protein, putative",f,t,1000026,,1025049,org.intermine.model.bio.Protein
Q8IDH6,Q8IDH6,Q8IDH6_PLAF7,1606,,Q8IDH6,191762,5ce2c433588c6b8d13e7358a5b37fb91,,Q8IDH6_PLAF7,1025055,Putative uncharacterized protein MAL13P1.266,f,t,1000026,,1025053,org.intermine.model.bio.Protein
Q8IED3,Q8IED3,Q8IED3_PLAF7,1840,,Q8IED3,214846,3e1efd62419148950e534b6a31a17637,,Q8IED3_PLAF7,1025059,Putative uncharacterized protein PF13_0101,f,t,1000026,,1025057,org.intermine.model.bio.Protein
Q8IHR9,Q8IHR9,Q8IHR9_PLAF7,660,,Q8IHR9,78381,7c9743322dc78f976d0c19b238e28314,,Q8IHR9_PLAF7,1025066,Putative uncharacterized protein,f,t,1000026,,1025061,org.intermine.model.bio.Protein
Q8IID7,Q8IID7,Q8IID7_PLAF7,94,,Q8IID7,11651,3f0d7c6e2a4c49881ef6ed37c5186f8d,,Q8IID7_PLAF7,1025071,Putative uncharacterized protein,f,t,1000026,,1025068,org.intermine.model.bio.Protein
Q8IJ38,Q8IJ38,Q8IJ38_PLAF7,2240,,Q8IJ38,267715,dbd415993ea576bc475b16658ac218c2,,Q8IJ38_PLAF7,1025086,DNA polymerase,f,t,1000026,,1025075,org.intermine.model.bio.Protein
Q8IJP5,Q8IJP5,Q8IJP5_PLAF7,328,,Q8IJP5,39418,2ac77e3960744f894aab9a24a559c715,,Q8IJP5_PLAF7,1025095,"FAD synthetase, putative",f,t,1000026,,1025088,org.intermine.model.bio.Protein
Q8IKH0,Q8IKH0,Q8IKH0_PLAF7,184,,Q8IKH0,21210,1d801f7647a2547e3f7350f5bf57c190,,Q8IKH0_PLAF7,1025109,Putative uncharacterized protein,f,t,1000026,,1025097,org.intermine.model.bio.Protein
Q8ILB4,Q8ILB4,Q8ILB4_PLAF7,430,,Q8ILB4,50425,1551dd2cc11e76dea747612de102265a,,Q8ILB4_PLAF7,1025118,"Cytochrome c oxidase assembly protein, putative",f,t,1000026,,1025111,org.intermine.model.bio.Protein
Q8ILU6,Q8ILU6,Q8ILU6_PLAF7,322,,Q8ILU6,37461,f4f4c85363b2e974ff8bbe8625dd38f6,,Q8ILU6_PLAF7,1025129,Uracil-DNA glycosylase,f,t,1000026,,1025121,org.intermine.model.bio.Protein
O77379,O77379,O77379_PLAF7,225,,O77379,26466,2268a6f15834736ca530cc4fded8d7aa,,O77379_PLAF7,1025133,"Proteasome regulatory protein, putative",f,t,1000026,,1025131,org.intermine.model.bio.Protein
O96199,O96199,O96199_PLAF7,430,,O96199,51346,2126d132b8b100c532e5231d3172052d,,O96199_PLAF7,1025138,Putative uncharacterized protein PFB0530c,f,t,1000026,,1025136,org.intermine.model.bio.Protein
O97275,O97275,O97275_PLAF7,1816,,O97275,220255,3e61216512d1499bea2cd452ef9e0185,,O97275_PLAF7,1025142,Putative uncharacterized protein MAL3P5.4,f,t,1000026,,1025140,org.intermine.model.bio.Protein
Q6LEV7,Q6LEV7,Q6LEV7_PLAF7,370,,Q6LEV7,41368,bfa80a5cd618e3112df2f284785d0cf4,,Q6LEV7_PLAF7,1025148,RIFIN,f,t,1000026,,1025145,org.intermine.model.bio.Protein
Q6LFN6,Q6LFN6,Q6LFN6_PLAF7,592,,Q6LFN6,69666,a50ff8888192e44ab62f7314f67a00bd,,Q6LFN6_PLAF7,1025153,Putative uncharacterized protein,f,t,1000026,,1025150,org.intermine.model.bio.Protein
Q8I0V4,Q8I0V4,Q8I0V4_PLAF7,821,,Q8I0V4,95018,64fe5b6b5c2fec4b4e6ca0e7451206e5,,Q8I0V4_PLAF7,1025164,"Endoplasmin homolog, putative",f,t,1000026,,1025155,org.intermine.model.bio.Protein
Q8I1U9,Q8I1U9,Q8I1U9_PLAF7,280,,Q8I1U9,33137,ea1ccc67c2db17a58d68124e12f168fe,,Q8I1U9_PLAF7,1025168,"Ribosomal protein l10, putative",f,t,1000026,,1025166,org.intermine.model.bio.Protein
Q8I2F9,Q8I2F9,Q8I2F9_PLAF7,179,,Q8I2F9,21190,67ba08527590c3cc6d9fd6ccf3f3b1b0,,Q8I2F9_PLAF7,1025172,Putative uncharacterized protein PFI1745c,f,t,1000026,,1025170,org.intermine.model.bio.Protein
Q8I2Y5,Q8I2Y5,Q8I2Y5_PLAF7,388,,Q8I2Y5,45143,eea87f711da47c61dd8aa513535b5a1c,,Q8I2Y5_PLAF7,1025176,"RNA-binding protein, putative",f,t,1000026,,1025174,org.intermine.model.bio.Protein
Q8I3N5,Q8I3N5,Q8I3N5_PLAF7,147,,Q8I3N5,17389,9d40972b56cda67a7ecfae01fefe9e53,,Q8I3N5_PLAF7,1025180,"G10 protein, putative",f,t,1000026,,1025178,org.intermine.model.bio.Protein
Q8I503,Q8I503,Q8I503_PLAF7,497,,Q8I503,60712,ab1f9cc3ef0c289f0c240d014644601d,,Q8I503_PLAF7,1025189,Putative uncharacterized protein,f,t,1000026,,1025182,org.intermine.model.bio.Protein
Q8I5L5,Q8I5L5,Q8I5L5_PLAF7,2256,,Q8I5L5,255517,1e84b410df2dcad7f717a95453ef7608,,Q8I5L5_PLAF7,1025202,Erythrocyte membrane protein 1 (PfEMP1),f,t,1000026,,1025191,org.intermine.model.bio.Protein
Q8IAL7,Q8IAL7,Q8IAL7_PLAF7,183,,Q8IAL7,23035,dab2e800833ad0718ee302f6510684bb,,Q8IAL7_PLAF7,1025206,Putative uncharacterized protein MAL8P1.155,f,t,1000026,,1025204,org.intermine.model.bio.Protein
Q8IB96,Q8IB96,Q8IB96_PLAF7,445,,Q8IB96,51931,cb25a0a0b3749785998c0c9b08cf294c,,Q8IB96_PLAF7,1025210,Putative uncharacterized protein PF08_0021,f,t,1000026,,1025208,org.intermine.model.bio.Protein
Q8IC40,Q8IC40,Q8IC40_PLAF7,1843,,Q8IC40,220455,2a29a8b462540862fb09dae2bd46dd53,,Q8IC40_PLAF7,1025214,Putative uncharacterized protein PF07_0010,f,t,1000026,,1025212,org.intermine.model.bio.Protein
Q8IDK2,Q8IDK2,Q8IDK2_PLAF7,255,,Q8IDK2,29566,94254c4d350e190a1158211a99296be1,,Q8IDK2_PLAF7,1025218,Putative uncharacterized protein PF13_0260,f,t,1000026,,1025216,org.intermine.model.bio.Protein
Q8IE68,Q8IE68,Q8IE68_PLAF7,77,,Q8IE68,8844,68858dff131659faf230176cb51c6fa7,,Q8IE68_PLAF7,1025222,"U6 snRNA-associated sm-like protein, putative",f,t,1000026,,1025220,org.intermine.model.bio.Protein
Q8IEU7,Q8IEU7,Q8IEU7_PLAF7,331,,Q8IEU7,37487,353f35dbd3d6f0ed9bd03a42f7978fca,,Q8IEU7_PLAF7,1025226,Rifin,f,t,1000026,,1025224,org.intermine.model.bio.Protein
Q8II27,Q8II27,Q8II27_PLAF7,794,,Q8II27,93831,bead35474abd837f85751d6e4f0a0455,,Q8II27_PLAF7,1025236,Putative uncharacterized protein,f,t,1000026,,1025229,org.intermine.model.bio.Protein
Q8IIT4,Q8IIT4,Q8IIT4_PLAF7,168,,Q8IIT4,20354,20c08c1bc99c1700f60faacbf846c11a,,Q8IIT4_PLAF7,1025241,Putative uncharacterized protein,f,t,1000026,,1025238,org.intermine.model.bio.Protein
Q8IJF8,Q8IJF8,Q8IJF8_PLAF7,310,,Q8IJF8,37672,7b6b3ae01bccecaecd05916dc2e8d355,,Q8IJF8_PLAF7,1025246,Putative uncharacterized protein,f,t,1000026,,1025243,org.intermine.model.bio.Protein
Q8IK82,Q8IK82,Q8IK82_PLAF7,729,,Q8IK82,85803,54e1e6b914c8fdf0dc35849533986bf7,,Q8IK82_PLAF7,1025251,Putative uncharacterized protein,f,t,1000026,,1025248,org.intermine.model.bio.Protein
Q8IKS5,Q8IKS5,Q8IKS5_PLAF7,610,,Q8IKS5,69527,fd5b2de2c0789c35702b7eceb8228d36,,Q8IKS5_PLAF7,1025256,Putative uncharacterized protein,f,t,1000026,,1025253,org.intermine.model.bio.Protein
Q8ILF2,Q8ILF2,Q8ILF2_PLAF7,833,,Q8ILF2,98316,f21fefae96d81eaed22e05d57be821a0,,Q8ILF2_PLAF7,1025265,Putative uncharacterized protein,f,t,1000026,,1025258,org.intermine.model.bio.Protein
Q8IM28,Q8IM28,Q8IM28_PLAF7,1341,,Q8IM28,156022,49b96634720f002583aa9a16ada82dd8,,Q8IM28_PLAF7,1025281,"ATP-dependent Clp protease, putative",f,t,1000026,,1025267,org.intermine.model.bio.Protein
Q9NDU7,Q9NDU7,Q9NDU7_PLAF7,152,,Q9NDU7,18359,7ce0805b5f662c2c79d51f37eddc0a84,,Q9NDU7_PLAF7,1025285,Putative uncharacterized protein PFC0126c,f,t,1000026,,1025283,org.intermine.model.bio.Protein
Q9U0G6,Q9U0G6,Q9U0G6_PLAF7,2209,,Q9U0G6,250780,15a9de6ba9238bb6d287bbc5c3fb76fa,,Q9U0G6_PLAF7,1025289,Erythrocyte membrane protein 1 (PfEMP1),f,t,1000026,,1025287,org.intermine.model.bio.Protein
Q3V7I1,Q3V7I1,Q3V7I1_PLAF7,301,,Q3V7I1,33013,af195918aa3116457b01d6b5c4462d7b,,Q3V7I1_PLAF7,1025299,"Putative pyridoxine biosynthetic enzyme pdx1 homologue (Pyridoxine biosynthetic enzyme pdx1 homologue, putative)",f,t,1000026,,1025292,org.intermine.model.bio.Protein
Q6LEY7,Q6LEY7,Q6LEY7_PLAF7,860,,Q6LEY7,102223,f3ebc505bb008a33b20a7a449e7de80f,,Q6LEY7_PLAF7,1025311,"Putative Glu-tRNAGln amidotransferase subunit B (Glutamyl-trna(Gln) amidotransferase subunit b, putative)",f,t,1000026,,1025301,org.intermine.model.bio.Protein
Q6LFL6,Q6LFL6,Q6LFL6_PLAF7,194,,Q6LFL6,22861,5ddf7f86bf057ccfe594917bcdc9c8ee,,Q6LFL6_PLAF7,1025323,"50S ribosomal subunit L24, putative",f,t,1000026,,1025314,org.intermine.model.bio.Protein
Q76NM3,Q76NM3,Q76NM3_PLAF7,316,,Q76NM3,34108,9c832eb1b28247ffb58333c29260fbf2,,Q76NM3_PLAF7,1025328,L-lactate dehydrogenase,f,t,1000026,,1025326,org.intermine.model.bio.Protein
Q8I1Z7,Q8I1Z7,Q8I1Z7_PLAF7,152,,Q8I1Z7,18370,b8a7edf482d30f8addd9dc53db6d80c4,,Q8I1Z7_PLAF7,1025332,Putative uncharacterized protein PFD0155c,f,t,1000026,,1025330,org.intermine.model.bio.Protein
Q8I2S5,Q8I2S5,Q8I2S5_PLAF7,222,,Q8I2S5,27069,49374a97eda6ff1c750abc9566aff07d,,Q8I2S5_PLAF7,1025337,Putative uncharacterized protein PFI1135c,f,t,1000026,,1025335,org.intermine.model.bio.Protein
Q8I3A5,Q8I3A5,Q8I3A5_PLAF7,185,,Q8I3A5,22209,9178aa06b9b317d70016cd2e36974480,,Q8I3A5_PLAF7,1025341,"Signal peptidase, putative",f,t,1000026,,1025339,org.intermine.model.bio.Protein
Q8I3V0,Q8I3V0,Q8I3V0_PLAF7,84,,Q8I3V0,9598,cfcbc0bceec78e4579387ee07ac2f023,,Q8I3V0_PLAF7,1025346,Putative uncharacterized protein PFE0790c,f,t,1000026,,1025344,org.intermine.model.bio.Protein
Q8I5A7,Q8I5A7,Q8I5A7_PLAF7,952,,Q8I5A7,112851,c5220442924f9b9901d6c4c1efa96fee,,Q8I5A7_PLAF7,1025353,Putative uncharacterized protein,f,t,1000026,,1025348,org.intermine.model.bio.Protein
Q8I5Y9,Q8I5Y9,Q8I5Y9_PLAF7,333,,Q8I5Y9,39018,dac74717875b4eca091d761ea048d2ce,,Q8I5Y9_PLAF7,1025360,Putative uncharacterized protein,f,t,1000026,,1025355,org.intermine.model.bio.Protein
Q8I6T8,Q8I6T8,Q8I6T8_PLAF7,303,,Q8I6T8,35712,25985f7e7839336b223290dabd16b46c,,Q8I6T8_PLAF7,1025364,"Ribosomal protein S15, mitochondrial, putative",f,t,1000026,,1025362,org.intermine.model.bio.Protein
Q8IB09,Q8IB09,Q8IB09_PLAF7,2235,,Q8IB09,254752,165f822777217624a745f05e07027332,,Q8IB09_PLAF7,1025368,Asparagine-rich antigen,f,t,1000026,,1025366,org.intermine.model.bio.Protein
Q8IBN7,Q8IBN7,Q8IBN7_PLAF7,225,,Q8IBN7,26201,2db0cee6d73e10a0c3fedbf4ee552796,,Q8IBN7_PLAF7,1025372,"P36-like protein homologue, putative",f,t,1000026,,1025370,org.intermine.model.bio.Protein
Q8ID93,Q8ID93,Q8ID93_PLAF7,221,,Q8ID93,26145,d884c454027805d0391157948bc29c79,,Q8ID93_PLAF7,1025376,Putative uncharacterized protein Phat83,f,t,1000026,,1025374,org.intermine.model.bio.Protein
Q8IDT9,Q8IDT9,Q8IDT9_PLAF7,592,,Q8IDT9,71607,18dbb7acb5eec91deec8fd020d664361,,Q8IDT9_PLAF7,1025382,Putative uncharacterized protein MAL13P1.201,f,t,1000026,,1025380,org.intermine.model.bio.Protein
Q8IEE0,Q8IEE0,Q8IEE0_PLAF7,624,,Q8IEE0,74301,eb8661e972eb9351579ddd81820dbcdc,,Q8IEE0_PLAF7,1025386,Putative uncharacterized protein MAL13P1.90,f,t,1000026,,1025384,org.intermine.model.bio.Protein
Q8IHN5,Q8IHN5,Q8IHN5_PLAF7,89,,Q8IHN5,10261,5724eedd848d668cc4075389e69bffc0,,Q8IHN5_PLAF7,1025391,Putative uncharacterized protein,f,t,1000026,,1025388,org.intermine.model.bio.Protein
Q8II77,Q8II77,Q8II77_PLAF7,559,,Q8II77,65782,b21418df155ae987f7abbf71c20f5e10,,Q8II77_PLAF7,1025403,Putative uncharacterized protein,f,t,1000026,,1025393,org.intermine.model.bio.Protein
Q8IIV4,Q8IIV4,Q8IIV4_PLAF7,417,,Q8IIV4,49280,0fe647f6f30fc953df4ba395d15b532c,,Q8IIV4_PLAF7,1025408,Putative uncharacterized protein,f,t,1000026,,1025405,org.intermine.model.bio.Protein
Q8IJG6,Q8IJG6,Q8IJG6_PLAF7,3328,,Q8IJG6,381254,8effd803dce46064c8f123847c15d927,,Q8IJG6_PLAF7,1025427,Putative uncharacterized protein,f,t,1000026,,1025410,org.intermine.model.bio.Protein
Q8IK45,Q8IK45,Q8IK45_PLAF7,284,,Q8IK45,33969,a776c3f3c633a4538645f6a49d5a0af8,,Q8IK45_PLAF7,1025432,Putative uncharacterized protein,f,t,1000026,,1025429,org.intermine.model.bio.Protein
Q8IL64,Q8IL64,Q8IL64_PLAF7,455,,Q8IL64,54542,8013641b22ac04efa2abc8db0c132108,,Q8IL64_PLAF7,1025437,Putative uncharacterized protein,f,t,1000026,,1025434,org.intermine.model.bio.Protein
Q8ILP2,Q8ILP2,Q8ILP2_PLAF7,257,,Q8ILP2,30842,e2d845e510b404ff3a5550cc2b1085ce,,Q8ILP2_PLAF7,1025442,"Dynein-associated protein, putative",f,t,1000026,,1025439,org.intermine.model.bio.Protein
Q8IM82,Q8IM82,Q8IM82_PLAF7,367,,Q8IM82,40921,a3da1cad640c74ec842052087e5b8175,,Q8IM82_PLAF7,1025447,Rifin,f,t,1000026,,1025444,org.intermine.model.bio.Protein
O77308,O77308,O77308_PLAF7,1365,,O77308,161242,e555eadba0bb130cb8bc6bb9c4072480,,O77308_PLAF7,1025452,"ABC transporter, putative",f,t,1000026,,1025450,org.intermine.model.bio.Protein
O96109,O96109,O96109_PLAF7,334,,O96109,37799,112e8f24885db96ca54caf0c3ae581e4,,O96109_PLAF7,1025457,Rifin,f,t,1000026,,1025455,org.intermine.model.bio.Protein
Q6LFD2,Q6LFD2,Q6LFD2_PLAF7,703,,Q6LFD2,82768,7a81cd996034040d3496524c90fd66ef,,Q6LFD2_PLAF7,1025465,"Putative syntaxin binding protein (Syntaxin binding protein, putative)",f,t,1000026,,1025459,org.intermine.model.bio.Protein
Q7K6A1,Q7K6A1,Q7K6A1_PLAF7,449,,Q7K6A1,51376,fcbe313837321508b7cab8568545f686,,Q7K6A1_PLAF7,1025469,Histone deacetylase,f,t,1000026,,1025467,org.intermine.model.bio.Protein
Q8I2F5,Q8I2F5,Q8I2F5_PLAF7,121,,Q8I2F5,14527,90441089f4fe4db46a7c0a6c302ced35,,Q8I2F5_PLAF7,1025473,Putative uncharacterized protein PFI1765c,f,t,1000026,,1025471,org.intermine.model.bio.Protein
Q8I399,Q8I399,Q8I399_PLAF7,281,,Q8I399,34031,9d13bbaf236a05514466ea4761e04dff,,Q8I399_PLAF7,1025477,Putative uncharacterized protein PFI0245c,f,t,1000026,,1025475,org.intermine.model.bio.Protein
Q8I448,Q8I448,Q8I448_PLAF7,740,,Q8I448,89896,0a212adf8f69d44c9db0757baa9ee2dd,,Q8I448_PLAF7,1025481,Putative uncharacterized protein PFE0265c,f,t,1000026,,1025479,org.intermine.model.bio.Protein
Q8I4X8,Q8I4X8,Q8I4X8_PLAF7,157,,Q8I4X8,18401,406e6bc9c0b26027bae750d144ca8c9e,,Q8I4X8_PLAF7,1025493,Ubiquitin carrier protein,f,t,1000026,,1025484,org.intermine.model.bio.Protein
Q8I603,Q8I603,Q8I603_PLAF7,161,,Q8I603,17631,93aada511e0f374abfdf56b261ec2f08,,Q8I603_PLAF7,1025502,"Eukaryotic initiation factor 5a, putative",f,t,1000026,,1025495,org.intermine.model.bio.Protein
Q8IAU8,Q8IAU8,Q8IAU8_PLAF7,1774,,Q8IAU8,200168,0a8430f697bf6ed620ce1836407e3498,,Q8IAU8_PLAF7,1025506,Putative uncharacterized protein MAL8P1.104,f,t,1000026,,1025504,org.intermine.model.bio.Protein
Q8IBF5,Q8IBF5,Q8IBF5_PLAF7,158,,Q8IBF5,17801,ea02f493ef83eb2b6bd5f51a4e56231f,,Q8IBF5_PLAF7,1025510,Putative uncharacterized protein PF07_0127,f,t,1000026,,1025508,org.intermine.model.bio.Protein
Q8IBW6,Q8IBW6,Q8IBW6_PLAF7,346,,Q8IBW6,38903,508ce50fdb803f6df3c2409e62f8f53d,,Q8IBW6_PLAF7,1025514,RIFIN,f,t,1000026,,1025512,org.intermine.model.bio.Protein
Q8IDG1,Q8IDG1,Q8IDG1_PLAF7,595,,Q8IDG1,71975,d2ca7b3fc2ccb72ff385244712ab0838,,Q8IDG1_PLAF7,1025519,Putative uncharacterized protein PF13_0283,f,t,1000026,,1025517,org.intermine.model.bio.Protein
Q8IE61,Q8IE61,Q8IE61_PLAF7,2756,,Q8IE61,326142,7405102dabdd8f22cdb4b0508a3d5440,,Q8IE61_PLAF7,1025523,Putative uncharacterized protein MAL13P1.140,f,t,1000026,,1025521,org.intermine.model.bio.Protein
Q8IFK8,Q8IFK8,Q8IFK8_PLAF7,324,,Q8IFK8,36430,19d3a30dd5f964fe075934712cbdad83,,Q8IFK8_PLAF7,1025527,RIFIN,f,t,1000026,,1025525,org.intermine.model.bio.Protein
Q8IHU8,Q8IHU8,Q8IHU8_PLAF7,313,,Q8IHU8,37664,20810bee33c415585f001be41f57fcdf,,Q8IHU8_PLAF7,1025534,Putative uncharacterized protein,f,t,1000026,,1025531,org.intermine.model.bio.Protein
Q8IIL7,Q8IIL7,Q8IIL7_PLAF7,428,,Q8IIL7,50929,f8557a4ae954fc85310ef3368668e02d,,Q8IIL7_PLAF7,1025539,Putative uncharacterized protein,f,t,1000026,,1025536,org.intermine.model.bio.Protein
Q8IJE0,Q8IJE0,Q8IJE0_PLAF7,196,,Q8IJE0,24135,96552abd882809ad01f0ad4af7158972,,Q8IJE0_PLAF7,1025544,Putative uncharacterized protein,f,t,1000026,,1025541,org.intermine.model.bio.Protein
Q8IK48,Q8IK48,Q8IK48_PLAF7,151,,Q8IK48,16146,c93171cea786a7f424d9fd3971004295,,Q8IK48_PLAF7,1025549,Putative uncharacterized protein,f,t,1000026,,1025546,org.intermine.model.bio.Protein
Q8IKN2,Q8IKN2,Q8IKN2_PLAF7,193,,Q8IKN2,23055,8e47b9437f05790da995cb03e4d68c4d,,Q8IKN2_PLAF7,1025554,Putative uncharacterized protein,f,t,1000026,,1025551,org.intermine.model.bio.Protein
Q8IL79,Q8IL79,Q8IL79_PLAF7,235,,Q8IL79,27151,f69c07b89875e6919010f59d0bb8dca0,,Q8IL79_PLAF7,1025566,Putative uncharacterized protein,f,t,1000026,,1025556,org.intermine.model.bio.Protein
Q8IM00,Q8IM00,Q8IM00_PLAF7,875,,Q8IM00,104076,dd86cced72a36c98017cf16f599ec83e,,Q8IM00_PLAF7,1025571,Putative uncharacterized protein,f,t,1000026,,1025568,org.intermine.model.bio.Protein
O96260,O96260,O96260_PLAF7,330,,O96260,37923,0d90e99d1d3f39c27b7d570c0848debd,,O96260_PLAF7,1025575,"Replication factor C, subunit 2",f,t,1000026,,1025573,org.intermine.model.bio.Protein
Q6LEV9,Q6LEV9,Q6LEV9_PLAF7,360,,Q6LEV9,40022,c67ceeeb41c39e0fa46d4783f238802c,,Q6LEV9_PLAF7,1025580,RIFIN,f,t,1000026,,1025577,org.intermine.model.bio.Protein
Q6LFE1,Q6LFE1,Q6LFE1_PLAF7,371,,Q6LFE1,43460,08d40bf69657fc98e68c36d9df53ee1a,,Q6LFE1_PLAF7,1025585,Putative uncharacterized protein,f,t,1000026,,1025582,org.intermine.model.bio.Protein
Q7KWJ3,Q7KWJ3,Q7KWJ3_PLAF7,272,,Q7KWJ3,30974,f8bd4ea4343072563425f4ff52998d75,,Q7KWJ3_PLAF7,1025589,Merozoite surface protein 5,f,t,1000026,,1025587,org.intermine.model.bio.Protein
Q8I1S6,Q8I1S6,Q8I1S6_PLAF7,826,,Q8I1S6,96150,90237db111b3016108a236b48e5d8e8a,,Q8I1S6_PLAF7,1025593,"Glutamyl-tRNA(Gln) amidotransferase subunit A, putative",f,t,1000026,,1025591,org.intermine.model.bio.Protein
Q8I2I7,Q8I2I7,Q8I2I7_PLAF7,158,,Q8I2I7,18881,21445d0e9e1648bf57c9562ae1f57b26,,Q8I2I7_PLAF7,1025597,Putative uncharacterized protein PFI1595c,f,t,1000026,,1025595,org.intermine.model.bio.Protein
Q8I3D6,Q8I3D6,Q8I3D6_PLAF7,350,,Q8I3D6,38834,d6dd6e254a0a8a1f77aa62477a91725a,,Q8I3D6_PLAF7,1025601,Rifin,f,t,1000026,,1025599,org.intermine.model.bio.Protein
Q8I451,Q8I451,Q8I451_PLAF7,2754,,Q8I451,328677,db9d52e5143a62731d29be6de427f658,,Q8I451_PLAF7,1025606,Putative uncharacterized protein PFE0250w,f,t,1000026,,1025604,org.intermine.model.bio.Protein
Q8I4R7,Q8I4R7,Q8I4R7_PLAF7,570,,Q8I4R7,67712,8762c53f567b732a3657d8e0a57d3282,,Q8I4R7_PLAF7,1025622,"Tryptophanyl-tRNA synthetase, putative",f,t,1000026,,1025609,org.intermine.model.bio.Protein
Q8I599,Q8I599,Q8I599_PLAF7,157,,Q8I599,18244,90ae809cc368f7a9d04a43eefa38ec54,,Q8I599_PLAF7,1025633,"Cytochrome b5, putative",f,t,1000026,,1025626,org.intermine.model.bio.Protein
Q8I5R5,Q8I5R5,Q8I5R5_PLAF7,146,,Q8I5R5,17622,bad4ae388e26a61bf733db954a4c1ab3,,Q8I5R5_PLAF7,1025638,Putative uncharacterized protein,f,t,1000026,,1025635,org.intermine.model.bio.Protein
Q8IB21,Q8IB21,Q8IB21_PLAF7,247,,Q8IB21,28411,c36e23dd231b7883270825b6d9d8687f,,Q8IB21_PLAF7,1025642,Putative uncharacterized protein MAL8P1.66,f,t,1000026,,1025640,org.intermine.model.bio.Protein
