identifier,id,subjectid,sourceid,class
XP_001348989.1,1027673,1027672,1000080,org.intermine.model.bio.CrossReference
XP_001350219.1,1027677,1027676,1000080,org.intermine.model.bio.CrossReference
XP_001349932.1,1027681,1027680,1000080,org.intermine.model.bio.CrossReference
XP_001348050.1,1027692,1027691,1000080,org.intermine.model.bio.CrossReference
XP_001347770.1,1027705,1027704,1000080,org.intermine.model.bio.CrossReference
XP_001347485.1,1027710,1027709,1000080,org.intermine.model.bio.CrossReference
XP_001348909.1,1027715,1027714,1000080,org.intermine.model.bio.CrossReference
XP_001348679.1,1027720,1027719,1000080,org.intermine.model.bio.CrossReference
XP_001348472.1,1027725,1027724,1000080,org.intermine.model.bio.CrossReference
XP_001348230.1,1027740,1027739,1000080,org.intermine.model.bio.CrossReference
XP_001351394.1,1027744,1027743,1000080,org.intermine.model.bio.CrossReference
XP_966251.1,1027760,1027759,1000080,org.intermine.model.bio.CrossReference
XP_966059.1,1027772,1027771,1000080,org.intermine.model.bio.CrossReference
XP_001351368.1,1027776,1027775,1000080,org.intermine.model.bio.CrossReference
XP_001352112.1,1027780,1027779,1000080,org.intermine.model.bio.CrossReference
XP_001351821.1,1027784,1027783,1000080,org.intermine.model.bio.CrossReference
XP_001351577.1,1027788,1027787,1000080,org.intermine.model.bio.CrossReference
XP_001350843.1,1027793,1027792,1000080,org.intermine.model.bio.CrossReference
XP_001350679.1,1027798,1027797,1000080,org.intermine.model.bio.CrossReference
XP_001350500.1,1027807,1027806,1000080,org.intermine.model.bio.CrossReference
XP_001348317.1,1027818,1027817,1000080,org.intermine.model.bio.CrossReference
XP_001349314.1,1027824,1027822,1000080,org.intermine.model.bio.CrossReference
XP_001349044.1,1027828,1027827,1000080,org.intermine.model.bio.CrossReference
XP_001350267.1,1027832,1027831,1000080,org.intermine.model.bio.CrossReference
XP_001350002.1,1027836,1027835,1000080,org.intermine.model.bio.CrossReference
XP_001349740.1,1027841,1027839,1000080,org.intermine.model.bio.CrossReference
XP_001348097.1,1027848,1027847,1000080,org.intermine.model.bio.CrossReference
XP_001347879.1,1027858,1027857,1000080,org.intermine.model.bio.CrossReference
XP_001347640.1,1027863,1027862,1000080,org.intermine.model.bio.CrossReference
XP_001347416.1,1027868,1027867,1000080,org.intermine.model.bio.CrossReference
XP_001348840.1,1027873,1027872,1000080,org.intermine.model.bio.CrossReference
XP_001348652.1,1027883,1027882,1000080,org.intermine.model.bio.CrossReference
XP_001348333.1,1027892,1027891,1000080,org.intermine.model.bio.CrossReference
XP_001349628.1,1027896,1027895,1000080,org.intermine.model.bio.CrossReference
XP_966105.1,1027905,1027904,1000080,org.intermine.model.bio.CrossReference
XP_001350993.1,1027910,1027908,1000080,org.intermine.model.bio.CrossReference
XP_001351996.1,1027914,1027913,1000080,org.intermine.model.bio.CrossReference
XP_001351710.1,1027919,1027918,1000080,org.intermine.model.bio.CrossReference
XP_001350730.1,1027932,1027931,1000080,org.intermine.model.bio.CrossReference
XP_001350433.1,1027944,1027943,1000080,org.intermine.model.bio.CrossReference
XP_001349226.1,1027948,1027947,1000080,org.intermine.model.bio.CrossReference
XP_001348964.1,1027952,1027951,1000080,org.intermine.model.bio.CrossReference
XP_001350193.1,1027956,1027955,1000080,org.intermine.model.bio.CrossReference
XP_001349944.1,1027960,1027959,1000080,org.intermine.model.bio.CrossReference
XP_001348125.1,1027965,1027964,1000080,org.intermine.model.bio.CrossReference
XP_001347892.1,1027970,1027969,1000080,org.intermine.model.bio.CrossReference
XP_001347638.1,1027975,1027974,1000080,org.intermine.model.bio.CrossReference
XP_001347386.1,1027980,1027979,1000080,org.intermine.model.bio.CrossReference
XP_001348735.1,1027985,1027984,1000080,org.intermine.model.bio.CrossReference
XP_001348481.1,1027990,1027989,1000080,org.intermine.model.bio.CrossReference
XP_001348200.1,1028003,1028002,1000080,org.intermine.model.bio.CrossReference
XP_001351105.1,1028009,1028007,1000080,org.intermine.model.bio.CrossReference
XP_001351282.1,1028014,1028012,1000080,org.intermine.model.bio.CrossReference
XP_966116.1,1028021,1028020,1000080,org.intermine.model.bio.CrossReference
XP_001351324.1,1028026,1028024,1000080,org.intermine.model.bio.CrossReference
XP_001352181.1,1028030,1028029,1000080,org.intermine.model.bio.CrossReference
XP_001351965.1,1028034,1028033,1000080,org.intermine.model.bio.CrossReference
XP_001351695.1,1028038,1028037,1000080,org.intermine.model.bio.CrossReference
XP_001350666.1,1028043,1028042,1000080,org.intermine.model.bio.CrossReference
XP_001350476.1,1028052,1028051,1000080,org.intermine.model.bio.CrossReference
XP_001349330.1,1028056,1028055,1000080,org.intermine.model.bio.CrossReference
XP_001349026.1,1028060,1028059,1000080,org.intermine.model.bio.CrossReference
XP_001350201.1,1028064,1028063,1000080,org.intermine.model.bio.CrossReference
XP_001349987.1,1028070,1028069,1000080,org.intermine.model.bio.CrossReference
XP_001349744.1,1028076,1028073,1000080,org.intermine.model.bio.CrossReference
XP_001348057.1,1028081,1028080,1000080,org.intermine.model.bio.CrossReference
XP_001347803.1,1028086,1028085,1000080,org.intermine.model.bio.CrossReference
XP_001347486.1,1028099,1028098,1000080,org.intermine.model.bio.CrossReference
XP_001348860.1,1028104,1028103,1000080,org.intermine.model.bio.CrossReference
XP_001348622.1,1028119,1028118,1000080,org.intermine.model.bio.CrossReference
XP_001348359.1,1028124,1028123,1000080,org.intermine.model.bio.CrossReference
XP_001349585.1,1028129,1028128,1000080,org.intermine.model.bio.CrossReference
XP_001351415.1,1028133,1028132,1000080,org.intermine.model.bio.CrossReference
XP_001351190.1,1028139,1028137,1000080,org.intermine.model.bio.CrossReference
XP_001349587.1,1028144,1028143,1000080,org.intermine.model.bio.CrossReference
XP_966263.1,1028157,1028156,1000080,org.intermine.model.bio.CrossReference
XP_966022.1,1028166,1028165,1000080,org.intermine.model.bio.CrossReference
XP_001351042.1,1028171,1028169,1000080,org.intermine.model.bio.CrossReference
XP_001352126.1,1028175,1028174,1000080,org.intermine.model.bio.CrossReference
XP_001351829.1,1028181,1028180,1000080,org.intermine.model.bio.CrossReference
XP_001350774.1,1028186,1028185,1000080,org.intermine.model.bio.CrossReference
XP_001350558.1,1028191,1028190,1000080,org.intermine.model.bio.CrossReference
XP_001349416.1,1028196,1028195,1000080,org.intermine.model.bio.CrossReference
XP_001349164.1,1028200,1028199,1000080,org.intermine.model.bio.CrossReference
XP_001350370.1,1028204,1028203,1000080,org.intermine.model.bio.CrossReference
XP_001350131.1,1028209,1028208,1000080,org.intermine.model.bio.CrossReference
XP_001349853.1,1028213,1028212,1000080,org.intermine.model.bio.CrossReference
XP_001348160.1,1028218,1028217,1000080,org.intermine.model.bio.CrossReference
XP_001347864.1,1028223,1028222,1000080,org.intermine.model.bio.CrossReference
XP_001347652.1,1028234,1028233,1000080,org.intermine.model.bio.CrossReference
XP_001347397.1,1028239,1028238,1000080,org.intermine.model.bio.CrossReference
XP_001348837.1,1028244,1028243,1000080,org.intermine.model.bio.CrossReference
XP_001348617.1,1028251,1028250,1000080,org.intermine.model.bio.CrossReference
XP_001348368.1,1028256,1028255,1000080,org.intermine.model.bio.CrossReference
XP_001351437.1,1028261,1028259,1000080,org.intermine.model.bio.CrossReference
XP_001349532.1,1028265,1028264,1000080,org.intermine.model.bio.CrossReference
XP_001351222.1,1028270,1028268,1000080,org.intermine.model.bio.CrossReference
XP_966252.1,1028275,1028274,1000080,org.intermine.model.bio.CrossReference
XP_001351414.1,1028280,1028279,1000080,org.intermine.model.bio.CrossReference
XP_001352190.1,1028284,1028283,1000080,org.intermine.model.bio.CrossReference
XP_001351984.1,1028288,1028287,1000080,org.intermine.model.bio.CrossReference
XP_001351720.1,1028292,1028291,1000080,org.intermine.model.bio.CrossReference
XP_001350704.1,1028301,1028300,1000080,org.intermine.model.bio.CrossReference
XP_001349342.1,1028305,1028304,1000080,org.intermine.model.bio.CrossReference
XP_001349108.1,1028309,1028308,1000080,org.intermine.model.bio.CrossReference
XP_001350335.1,1028313,1028312,1000080,org.intermine.model.bio.CrossReference
XP_001349994.1,1028317,1028316,1000080,org.intermine.model.bio.CrossReference
XP_001349763.1,1028321,1028320,1000080,org.intermine.model.bio.CrossReference
XP_001348162.1,1028332,1028331,1000080,org.intermine.model.bio.CrossReference
XP_001347960.1,1028339,1028338,1000080,org.intermine.model.bio.CrossReference
XP_001347691.1,1028352,1028351,1000080,org.intermine.model.bio.CrossReference
XP_001347457.1,1028357,1028356,1000080,org.intermine.model.bio.CrossReference
XP_001348902.1,1028362,1028361,1000080,org.intermine.model.bio.CrossReference
XP_001348575.1,1028371,1028370,1000080,org.intermine.model.bio.CrossReference
XP_001348392.1,1028379,1028378,1000080,org.intermine.model.bio.CrossReference
XP_001351114.1,1028383,1028382,1000080,org.intermine.model.bio.CrossReference
XP_001351170.1,1028388,1028386,1000080,org.intermine.model.bio.CrossReference
XP_966074.1,1028393,1028392,1000080,org.intermine.model.bio.CrossReference
XP_001350973.1,1028398,1028396,1000080,org.intermine.model.bio.CrossReference
XP_001352074.1,1028402,1028401,1000080,org.intermine.model.bio.CrossReference
XP_001351859.1,1028406,1028405,1000080,org.intermine.model.bio.CrossReference
XP_001351590.1,1028410,1028409,1000080,org.intermine.model.bio.CrossReference
XP_001350853.1,1028421,1028420,1000080,org.intermine.model.bio.CrossReference
XP_001350675.1,1028430,1028429,1000080,org.intermine.model.bio.CrossReference
XP_001349549.1,1028434,1028433,1000080,org.intermine.model.bio.CrossReference
XP_001349337.1,1028438,1028437,1000080,org.intermine.model.bio.CrossReference
XP_001349066.1,1028442,1028441,1000080,org.intermine.model.bio.CrossReference
XP_001350254.1,1028446,1028445,1000080,org.intermine.model.bio.CrossReference
XP_001350024.1,1028450,1028449,1000080,org.intermine.model.bio.CrossReference
XP_001349817.1,1028454,1028453,1000080,org.intermine.model.bio.CrossReference
XP_001348053.1,1028459,1028458,1000080,org.intermine.model.bio.CrossReference
XP_001347817.1,1028464,1028463,1000080,org.intermine.model.bio.CrossReference
XP_001347574.1,1028469,1028468,1000080,org.intermine.model.bio.CrossReference
XP_001347319.1,1028474,1028473,1000080,org.intermine.model.bio.CrossReference
XP_001348750.1,1028485,1028484,1000080,org.intermine.model.bio.CrossReference
XP_001348519.1,1028494,1028493,1000080,org.intermine.model.bio.CrossReference
XP_001348284.1,1028501,1028500,1000080,org.intermine.model.bio.CrossReference
XP_001349677.1,1028505,1028504,1000080,org.intermine.model.bio.CrossReference
XP_001351208.1,1028510,1028508,1000080,org.intermine.model.bio.CrossReference
XP_966100.1,1028515,1028514,1000080,org.intermine.model.bio.CrossReference
XP_001351436.1,1028520,1028518,1000080,org.intermine.model.bio.CrossReference
XP_001352177.1,1028524,1028523,1000080,org.intermine.model.bio.CrossReference
XP_001351945.1,1028528,1028527,1000080,org.intermine.model.bio.CrossReference
XP_001351763.1,1028532,1028531,1000080,org.intermine.model.bio.CrossReference
XP_001350783.1,1028544,1028543,1000080,org.intermine.model.bio.CrossReference
XP_001350513.1,1028549,1028548,1000080,org.intermine.model.bio.CrossReference
XP_001349372.1,1028554,1028553,1000080,org.intermine.model.bio.CrossReference
XP_001349196.1,1028558,1028557,1000080,org.intermine.model.bio.CrossReference
XP_001350400.1,1028562,1028561,1000080,org.intermine.model.bio.CrossReference
XP_001350159.1,1028566,1028565,1000080,org.intermine.model.bio.CrossReference
XP_001349963.1,1028570,1028569,1000080,org.intermine.model.bio.CrossReference
XP_001351545.1,1028574,1028573,1000080,org.intermine.model.bio.CrossReference
XP_001348004.1,1028579,1028578,1000080,org.intermine.model.bio.CrossReference
XP_001347786.1,1028591,1028590,1000080,org.intermine.model.bio.CrossReference
XP_001347547.1,1028596,1028595,1000080,org.intermine.model.bio.CrossReference
XP_001347358.1,1028601,1028600,1000080,org.intermine.model.bio.CrossReference
XP_001348630.1,1028606,1028605,1000080,org.intermine.model.bio.CrossReference
XP_001348405.1,1028619,1028618,1000080,org.intermine.model.bio.CrossReference
XP_001348231.1,1028624,1028623,1000080,org.intermine.model.bio.CrossReference
XP_001351271.1,1028631,1028629,1000080,org.intermine.model.bio.CrossReference
XP_966201.1,1028638,1028637,1000080,org.intermine.model.bio.CrossReference
XP_001350989.1,1028643,1028641,1000080,org.intermine.model.bio.CrossReference
XP_001351981.1,1028647,1028646,1000080,org.intermine.model.bio.CrossReference
XP_001351694.1,1028651,1028650,1000080,org.intermine.model.bio.CrossReference
XP_001350909.1,1028656,1028655,1000080,org.intermine.model.bio.CrossReference
XP_001350555.1,1028661,1028660,1000080,org.intermine.model.bio.CrossReference
XP_001349464.1,1028665,1028664,1000080,org.intermine.model.bio.CrossReference
XP_001349228.1,1028669,1028668,1000080,org.intermine.model.bio.CrossReference
XP_001349104.1,1028673,1028672,1000080,org.intermine.model.bio.CrossReference
XP_001350334.1,1028677,1028676,1000080,org.intermine.model.bio.CrossReference
XP_001350080.1,1028681,1028680,1000080,org.intermine.model.bio.CrossReference
XP_001349750.1,1028685,1028684,1000080,org.intermine.model.bio.CrossReference
XP_001348166.1,1028696,1028695,1000080,org.intermine.model.bio.CrossReference
XP_001347875.1,1028701,1028700,1000080,org.intermine.model.bio.CrossReference
XP_001347645.1,1028706,1028705,1000080,org.intermine.model.bio.CrossReference
XP_001347318.1,1028711,1028710,1000080,org.intermine.model.bio.CrossReference
XP_001348808.1,1028716,1028715,1000080,org.intermine.model.bio.CrossReference
XP_001348595.1,1028725,1028724,1000080,org.intermine.model.bio.CrossReference
XP_001348329.1,1028734,1028733,1000080,org.intermine.model.bio.CrossReference
XP_001351205.1,1028739,1028737,1000080,org.intermine.model.bio.CrossReference
XP_001349635.1,1028743,1028742,1000080,org.intermine.model.bio.CrossReference
XP_001351081.1,1028749,1028746,1000080,org.intermine.model.bio.CrossReference
XP_966210.1,1028764,1028763,1000080,org.intermine.model.bio.CrossReference
XP_001351972.1,1028769,1028768,1000080,org.intermine.model.bio.CrossReference
XP_001351723.1,1028773,1028772,1000080,org.intermine.model.bio.CrossReference
XP_001350750.1,1028787,1028786,1000080,org.intermine.model.bio.CrossReference
XP_001350588.1,1028803,1028802,1000080,org.intermine.model.bio.CrossReference
XP_001350425.1,1028814,1028813,1000080,org.intermine.model.bio.CrossReference
XP_001349421.1,1028818,1028817,1000080,org.intermine.model.bio.CrossReference
XP_001349149.1,1028822,1028821,1000080,org.intermine.model.bio.CrossReference
XP_001350353.1,1028826,1028825,1000080,org.intermine.model.bio.CrossReference
XP_001350123.1,1028830,1028829,1000080,org.intermine.model.bio.CrossReference
XP_001349862.1,1028834,1028833,1000080,org.intermine.model.bio.CrossReference
XP_001351521.1,1028838,1028837,1000080,org.intermine.model.bio.CrossReference
XP_001347947.1,1028845,1028844,1000080,org.intermine.model.bio.CrossReference
XP_001347751.1,1028850,1028849,1000080,org.intermine.model.bio.CrossReference
XP_001347522.1,1028855,1028854,1000080,org.intermine.model.bio.CrossReference
XP_001347307.1,1028860,1028859,1000080,org.intermine.model.bio.CrossReference
XP_001348739.1,1028865,1028864,1000080,org.intermine.model.bio.CrossReference
XP_001348442.1,1028870,1028869,1000080,org.intermine.model.bio.CrossReference
XP_001349552.1,1028874,1028873,1000080,org.intermine.model.bio.CrossReference
XP_966242.1,1028879,1028878,1000080,org.intermine.model.bio.CrossReference
XP_001351330.1,1028884,1028882,1000080,org.intermine.model.bio.CrossReference
XP_001352058.1,1028888,1028887,1000080,org.intermine.model.bio.CrossReference
XP_001351797.1,1028892,1028891,1000080,org.intermine.model.bio.CrossReference
XP_001351565.1,1028897,1028895,1000080,org.intermine.model.bio.CrossReference
XP_001350819.1,1028908,1028907,1000080,org.intermine.model.bio.CrossReference
XP_001350506.1,1028913,1028912,1000080,org.intermine.model.bio.CrossReference
XP_001349297.1,1028917,1028916,1000080,org.intermine.model.bio.CrossReference
XP_001349027.1,1028921,1028920,1000080,org.intermine.model.bio.CrossReference
XP_001350244.1,1028925,1028924,1000080,org.intermine.model.bio.CrossReference
